id_cliente,score_A,score_B,p_app,tier_rule,inadimplente
1931570512620,0.59375,0.9085494,0.5457253,BEHAVIORAL,0
1931952984469,0.0,0.8481728,0.5759136,MANUAL_REVIEW,1
1932884647921,0.0,0.8509749,0.42548746,MANUAL_REVIEW,1
1933205409393,0.0,0.7696506,0.6151747,MANUAL_REVIEW,0
1933449193632,0.0,0.43768764,0.2188438,APPLICATION,0
1934809872212,0.0,0.55498916,0.27749458,APPLICATION,0
1937001385755,0.0,0.6140957,0.69295216,MANUAL_REVIEW,0
1938033915568,0.0,0.56039584,0.7198021,APPLICATION,1
1938361505920,0.0,0.87775004,0.43887502,MANUAL_REVIEW,0
1942807589093,0.6730769230769231,0.7926595,0.39632976,BEHAVIORAL,0
1943663748402,0.0,0.6882769,0.65586156,MANUAL_REVIEW,0
1947198477166,0.0,0.6806303,0.34031516,MANUAL_REVIEW,0
1947954478117,0.8461538461538461,0.4641621,0.23208104,BEHAVIORAL,0
1949192347712,0.0,0.39941907,0.19970952,APPLICATION,0
1950463580513,0.5957446808510638,0.7057142,0.3528571,BEHAVIORAL,0
1953810576199,0.0,0.33732247,0.16866122,APPLICATION,0
1958271357032,0.0,0.3218963,0.16094814,APPLICATION,0
1962849702553,0.0,0.60050184,0.30025092,MANUAL_REVIEW,0
1966822674427,0.9285714285714286,0.8991635,0.44958174,BEHAVIORAL,1
1967474595751,0.0,0.73518443,0.6324078,MANUAL_REVIEW,0
1971845305510,0.7142857142857143,0.36146957,0.18073478,BEHAVIORAL,0
1974906786298,0.0,0.4571153,0.22855763,APPLICATION,0
1975185935798,0.0,0.6331275,0.31656376,MANUAL_REVIEW,0
1977587098102,0.0,0.522905,0.7385475,APPLICATION,1
1979947791526,0.0,0.9542171,0.47710854,MANUAL_REVIEW,0
1981322700679,0.0,0.91965425,0.5401729,MANUAL_REVIEW,0
1981949179321,0.0,0.6961653,0.34808266,MANUAL_REVIEW,0
1984773827405,0.7142857142857143,0.4461099,0.22305496,BEHAVIORAL,0
1984866953345,0.0,0.8984859,0.55075705,MANUAL_REVIEW,0
1987845430988,0.0,0.9453572,0.5273214,MANUAL_REVIEW,0
1993374609403,0.0,0.97573483,0.48786741,MANUAL_REVIEW,0
1994178589144,0.0,0.95412284,0.47706142,MANUAL_REVIEW,0
1998281381622,0.0,0.9160347,0.45801735,MANUAL_REVIEW,1
1998840090937,0.0,0.60251296,0.30125648,MANUAL_REVIEW,0
1999226581867,0.0,0.21670449,0.89164776,APPLICATION,1
2000359023132,0.7647058823529411,0.43522632,0.21761315,BEHAVIORAL,0
2001392298070,0.5775862068965517,0.42847872,0.21423937,BEHAVIORAL,0
2008198288046,0.55,0.89182544,0.5540873,BEHAVIORAL,1
2011484704464,0.0,0.56502235,0.7174888,APPLICATION,0
2014865625512,0.0,0.50838906,0.25419453,APPLICATION,0
2018126494275,0.0,0.84532356,0.5773382,MANUAL_REVIEW,0
2018956468124,0.0,0.8229282,0.5885359,MANUAL_REVIEW,0
2019841991899,0.0,0.6204439,0.31022194,MANUAL_REVIEW,0
2020686327117,0.0,0.5683009,0.28415045,APPLICATION,0
2021535827092,0.0,0.71336275,0.35668138,MANUAL_REVIEW,0
2022884196671,0.0,0.7324659,0.36623296,MANUAL_REVIEW,0
2023741779864,0.0,0.47500098,0.7624995,APPLICATION,1
2024514259281,0.0,0.6619456,0.6690272,MANUAL_REVIEW,1
2029668360496,0.0,0.48519439,0.24259719,APPLICATION,0
2033616388897,0.0,0.2662965,0.13314825,APPLICATION,0
2038538458386,0.0,0.25519884,0.8724006,APPLICATION,1
2040000698192,0.6607142857142857,0.76540273,0.38270137,BEHAVIORAL,0
2041857741953,0.0,0.35545355,0.17772678,APPLICATION,0
2042762706188,0.0,0.5321429,0.73392856,APPLICATION,1
2045019894060,0.0,0.18035495,0.9098225,APPLICATION,1
2045521810131,0.0,0.8307767,0.41538835,MANUAL_REVIEW,1
2046544965178,0.0,0.5290007,0.26450035,APPLICATION,0
2047856948008,0.5818181818181818,0.6594589,0.67027056,BEHAVIORAL,1
2053680186239,0.8214285714285714,0.6159502,0.6920249,BEHAVIORAL,1
2057262393071,0.0,0.9148456,0.5425772,MANUAL_REVIEW,1
2058248953980,0.0,0.4796747,0.76016265,APPLICATION,1
2062255606602,0.0,0.75368977,0.37684488,MANUAL_REVIEW,0
2063015365125,0.0,0.7529428,0.6235286,MANUAL_REVIEW,0
2063182227980,0.0,0.47419345,0.23709674,APPLICATION,0
2063645463227,0.0,0.83663654,0.5816817,MANUAL_REVIEW,1
2067047908291,0.6956521739130435,0.7716589,0.38582945,BEHAVIORAL,1
2067718005283,0.0,0.625332,0.687334,MANUAL_REVIEW,0
2067909547210,0.8461538461538461,0.88986194,0.555069,BEHAVIORAL,0
2068321143310,0.0,0.23703533,0.11851766,APPLICATION,0
2068371930925,0.0,0.8648015,0.56759924,MANUAL_REVIEW,0
2069404385034,0.0,0.6385081,0.68074596,MANUAL_REVIEW,0
2072753802814,0.0,0.4379146,0.21895732,APPLICATION,0
2074183311422,0.0,0.6890401,0.34452006,MANUAL_REVIEW,0
2074782091843,0.0,0.39828324,0.19914164,APPLICATION,0
2076424427406,0.0,0.31258464,0.1562923,APPLICATION,0
2077033992024,0.5228426395939086,0.55148476,0.27574238,BEHAVIORAL,0
2081044127258,0.0,0.3937472,0.8031264,APPLICATION,0
2084100984188,0.0,0.9233119,0.46165594,MANUAL_REVIEW,0
2085072169903,0.0,0.5066426,0.7466787,APPLICATION,1
2087654631939,0.0,0.7330904,0.3665452,MANUAL_REVIEW,0
2090934428762,0.0,0.5345442,0.7327279,APPLICATION,0
2093019505563,0.0,0.15981752,0.079908766,APPLICATION,0
2101737029256,0.0,0.6485319,0.67573404,MANUAL_REVIEW,0
2102655737311,0.0,0.88692486,0.44346243,MANUAL_REVIEW,0
2104310762493,0.0,0.43087244,0.7845638,APPLICATION,1
2107422104382,0.0,0.579557,0.2897785,APPLICATION,0
2108316573629,0.0,0.17720562,0.0886028,APPLICATION,0
2108946644660,0.0,0.31896496,0.15948248,APPLICATION,0
2118432118886,0.0,0.4461156,0.2230578,APPLICATION,0
2118888341324,0.0,0.35521477,0.17760739,APPLICATION,0
2119796000598,0.0,0.5077206,0.7461397,APPLICATION,1
2121096012022,0.0,0.48163158,0.24081579,APPLICATION,0
2123146372706,0.0,0.2474823,0.12374114,APPLICATION,0
2129345082322,0.0,0.9034188,0.5482906,MANUAL_REVIEW,1
2130742559751,0.7045454545454546,0.88025755,0.44012877,BEHAVIORAL,1
2132665613952,0.5849056603773585,0.9759085,0.48795426,BEHAVIORAL,0
2134843818194,0.0,0.4568118,0.22840588,APPLICATION,0
2136411136920,0.0,0.16115081,0.08057541,APPLICATION,0
2139474198864,0.0,0.71489453,0.64255273,MANUAL_REVIEW,1
2141048260011,0.6607142857142857,0.47921836,0.23960918,BEHAVIORAL,0
2148155639088,0.0,0.8553914,0.5723043,MANUAL_REVIEW,1
2149745096893,0.6607142857142857,0.94279647,0.52860177,BEHAVIORAL,0
2151919146499,0.0,0.6909038,0.6545481,MANUAL_REVIEW,1
2152467470808,0.0,0.80105394,0.40052697,MANUAL_REVIEW,1
2153739688514,0.5114503816793893,0.9398375,0.46991876,BEHAVIORAL,0
2155866351980,0.6799999999999999,0.863381,0.5683095,BEHAVIORAL,1
2167534464485,0.6363636363636364,0.9608507,0.48042536,BEHAVIORAL,0
2168457646046,0.0,0.20270938,0.10135468,APPLICATION,0
2170871689833,0.0,0.69157445,0.6542128,MANUAL_REVIEW,1
2176509468567,0.0,0.70209885,0.35104942,MANUAL_REVIEW,0
2177118475935,0.6216216216216216,0.7872019,0.60639906,BEHAVIORAL,0
2180249532141,0.0,0.49474216,0.7526289,APPLICATION,1
2181918445849,0.0,0.6444951,0.67775244,MANUAL_REVIEW,1
2184676300264,0.0,0.3822049,0.19110243,APPLICATION,0
2184936993592,0.8214285714285714,0.8727361,0.56363195,BEHAVIORAL,0
2187220099851,0.0,0.68985975,0.6550701,MANUAL_REVIEW,0
2194103130306,0.0,0.5194178,0.2597089,APPLICATION,0
2194222693953,0.0,0.96053255,0.5197337,MANUAL_REVIEW,1
2200169965681,0.0,0.84610844,0.5769458,MANUAL_REVIEW,0
2200479018769,0.0,0.8942026,0.5528987,MANUAL_REVIEW,1
2202742329563,0.0,0.20892775,0.8955361,APPLICATION,1
2202788496728,0.5160714285714285,0.9162724,0.5418638,BEHAVIORAL,0
2203500781196,0.0,0.31714928,0.84142536,APPLICATION,1
2207206490717,0.0,0.82269275,0.41134638,MANUAL_REVIEW,0
2210290516898,0.0,0.41883242,0.2094162,APPLICATION,0
2211413614584,0.0,0.5329919,0.26649594,APPLICATION,0
2215552588997,0.0,0.28298342,0.8585083,APPLICATION,1
2215681294381,0.0,0.77337176,0.38668588,MANUAL_REVIEW,0
2216576963737,0.0,0.45263505,0.22631751,APPLICATION,0
2219890508359,0.0,0.6412836,0.3206418,MANUAL_REVIEW,1
2220451704269,0.6666666666666666,0.9009873,0.45049366,BEHAVIORAL,0
2221478427670,0.0,0.7963388,0.6018306,MANUAL_REVIEW,0
2223217653592,0.0,0.94031876,0.47015938,MANUAL_REVIEW,1
2223608162755,0.0,0.9518048,0.4759024,MANUAL_REVIEW,1
2223865141513,0.0,0.9840764,0.5079618,MANUAL_REVIEW,0
2229260030006,0.0,0.63728,0.68136,MANUAL_REVIEW,1
2229640478829,0.0,0.6317105,0.68414474,MANUAL_REVIEW,0
2234033644873,0.0,0.57520634,0.28760317,APPLICATION,1
2236947240047,0.0,0.8813362,0.5593319,MANUAL_REVIEW,1
2237289228877,0.59375,0.81709373,0.40854686,BEHAVIORAL,0
2242609117379,0.0,0.68994915,0.6550254,MANUAL_REVIEW,0
2245681862467,0.0,0.9168673,0.45843366,MANUAL_REVIEW,0
2246069271190,0.78125,0.74012583,0.37006292,BEHAVIORAL,0
2246590189030,0.0,0.46437246,0.23218623,APPLICATION,1
2247981965832,0.0,0.8153038,0.5923481,MANUAL_REVIEW,0
2250486001441,0.0,0.94916236,0.5254188,MANUAL_REVIEW,1
2250563012626,0.0,0.9211157,0.46055785,MANUAL_REVIEW,0
2254223940104,0.0,0.5085981,0.74570096,APPLICATION,1
2254232912670,0.0,0.67293286,0.66353357,MANUAL_REVIEW,1
2258995133280,0.0,0.56894004,0.71553,APPLICATION,1
2259310771139,0.78125,0.17988992,0.08994495,BEHAVIORAL,0
2266098307504,0.0,0.45996112,0.22998056,APPLICATION,0
2267224272897,0.0,0.7372508,0.6313746,MANUAL_REVIEW,0
2268448046053,0.0,0.90616393,0.45308197,MANUAL_REVIEW,0
2270499822571,0.0,0.5538528,0.7230736,APPLICATION,1
2271322228390,0.0,0.32470417,0.16235209,APPLICATION,0
2272410651070,0.0,0.8207232,0.4103616,MANUAL_REVIEW,0
2280473337424,0.0,0.7943971,0.39719856,MANUAL_REVIEW,0
2281436711826,0.0,0.68290544,0.6585473,MANUAL_REVIEW,1
2287113607067,0.0,0.35922086,0.17961043,APPLICATION,0
2288027496705,0.0,0.84538907,0.42269453,MANUAL_REVIEW,0
2289204133901,0.0,0.91722906,0.45861453,MANUAL_REVIEW,0
2292269497089,0.0,0.5735985,0.28679925,APPLICATION,0
2293118915086,0.5714285714285714,0.2678876,0.13394381,BEHAVIORAL,0
2294116779457,0.0,0.78571236,0.39285618,MANUAL_REVIEW,0
2295953494016,0.0,0.90496397,0.547518,MANUAL_REVIEW,0
2300123256057,0.0,0.82987726,0.5850614,MANUAL_REVIEW,1
2305545553075,0.6323529411764706,0.63271725,0.6836414,BEHAVIORAL,0
2307462479619,0.0,0.6643063,0.33215314,MANUAL_REVIEW,0
2310424054741,0.0,0.44570732,0.77714634,APPLICATION,1
2315167152077,0.625,0.8365234,0.5817383,BEHAVIORAL,0
2315912887494,0.5143312101910829,0.9578258,0.5210871,BEHAVIORAL,1
2320339533238,0.0,0.803286,0.401643,MANUAL_REVIEW,0
2320635361198,0.0,0.500492,0.749754,APPLICATION,0
2323596772621,0.0,0.45064825,0.22532412,APPLICATION,0
2324798671805,0.0,0.6381231,0.31906155,MANUAL_REVIEW,1
2325297648223,0.0,0.5177849,0.25889245,APPLICATION,0
2326551452429,0.618421052631579,0.95233834,0.52383083,BEHAVIORAL,0
2332106534142,0.6730769230769231,0.7559165,0.37795824,BEHAVIORAL,0
2337208412555,0.5166051660516605,0.94117457,0.47058728,BEHAVIORAL,0
2339978236319,0.5387931034482759,0.9970022,0.4985011,BEHAVIORAL,0
2344016840408,0.0,0.7663924,0.3831962,MANUAL_REVIEW,0
2345618962573,0.0,0.34066892,0.17033444,APPLICATION,0
2354674458511,0.8461538461538461,0.80342466,0.40171233,BEHAVIORAL,1
2356411377440,0.0,0.4865229,0.75673854,APPLICATION,0
2358709772221,0.0,0.9002706,0.5498647,MANUAL_REVIEW,1
2358753956377,0.0,0.33149713,0.16574857,APPLICATION,0
2362641885050,0.5833333333333333,0.9934921,0.50325394,BEHAVIORAL,0
2362796566245,0.0,0.47955883,0.7602206,APPLICATION,0
2370650867572,0.0,0.6841016,0.3420508,MANUAL_REVIEW,1
2372507132326,0.0,0.40215015,0.7989249,APPLICATION,1
2377631792738,0.0,0.6589869,0.67050654,MANUAL_REVIEW,0
2380666005913,0.0,0.72254515,0.6387274,MANUAL_REVIEW,1
2382143031893,0.0,0.24724746,0.12362374,APPLICATION,1
2382696372695,0.0,0.6098435,0.69507825,MANUAL_REVIEW,0
2388583368097,0.0,0.9577261,0.47886306,MANUAL_REVIEW,0
2389486835087,0.0,0.7243675,0.63781625,MANUAL_REVIEW,0
2390491356481,0.0,0.30213577,0.15106788,APPLICATION,0
2390913211341,0.0,0.2843228,0.1421614,APPLICATION,0
2391162231329,0.0,0.26644993,0.13322496,APPLICATION,0
2392987356452,0.0,0.870829,0.5645855,MANUAL_REVIEW,0
2394255889157,0.0,0.7871343,0.60643286,MANUAL_REVIEW,0
2395247753284,0.0,0.998492,0.499246,MANUAL_REVIEW,0
2400397580009,0.0,0.7323168,0.3661584,MANUAL_REVIEW,0
2400405656907,0.0,0.68985975,0.6550701,MANUAL_REVIEW,0
2400579190547,0.5171102661596958,0.7420735,0.37103674,BEHAVIORAL,0
2404052339393,0.0,0.68181056,0.34090528,MANUAL_REVIEW,0
2405650977428,0.0,0.8880695,0.55596524,MANUAL_REVIEW,0
2406463573298,0.0,0.394086,0.19704302,APPLICATION,1
2406626362800,0.5489130434782609,0.491732,0.24586602,BEHAVIORAL,0
2407725743311,0.0,0.14263058,0.071315296,APPLICATION,0
2408860744650,0.0,0.43768764,0.2188438,APPLICATION,0
2409568365935,0.0,0.47419345,0.23709674,APPLICATION,0
2411689670314,0.0,0.88002986,0.44001493,MANUAL_REVIEW,0
2413335496440,0.0,0.51321673,0.74339163,APPLICATION,1
2417071724495,0.0,0.43768764,0.2188438,APPLICATION,0
2418444774278,0.0,0.8056481,0.40282404,MANUAL_REVIEW,0
2419154582549,0.0,0.968905,0.5155475,MANUAL_REVIEW,0
2425489788432,0.0,0.49018455,0.24509226,APPLICATION,0
2433851644197,0.5436893203883495,0.7743372,0.3871686,BEHAVIORAL,0
2434199342001,0.59375,0.85514915,0.42757457,BEHAVIORAL,0
2435422615498,0.0,0.7634199,0.38170996,MANUAL_REVIEW,0
2435531304853,0.0,0.9518048,0.4759024,MANUAL_REVIEW,0
2437156484721,0.0,0.66997266,0.33498633,MANUAL_REVIEW,0
2445821232531,0.0,0.75402,0.62299,MANUAL_REVIEW,0
2450494213890,0.5191489361702127,0.24745566,0.12372783,BEHAVIORAL,0
2451376066831,0.5517241379310345,0.647472,0.676264,BEHAVIORAL,1
2456088632091,0.0,0.31326497,0.15663247,APPLICATION,0
2457504863964,0.0,0.8530087,0.42650434,MANUAL_REVIEW,0
2457587295536,0.6125,0.53169066,0.26584533,BEHAVIORAL,0
2459198413455,0.5354330708661418,0.6294201,0.31471005,BEHAVIORAL,0
2459691070929,0.0,0.92307913,0.53846043,MANUAL_REVIEW,0
2462040075968,0.0,0.6340049,0.31700245,MANUAL_REVIEW,0
2464230189216,0.0,0.70661134,0.35330567,MANUAL_REVIEW,0
2474173826941,0.0,0.66912997,0.665435,MANUAL_REVIEW,1
2474440701715,0.0,0.69467545,0.6526623,MANUAL_REVIEW,1
2475711925400,0.0,0.69235384,0.6538231,MANUAL_REVIEW,0
2476577360554,0.0,0.761442,0.380721,MANUAL_REVIEW,0
2477240163206,0.0,0.9518048,0.4759024,MANUAL_REVIEW,0
2478781140709,0.0,0.7195418,0.6402291,MANUAL_REVIEW,1
2479191661809,0.0,0.6198596,0.6900702,MANUAL_REVIEW,0
2481322547396,0.0,0.87133694,0.56433153,MANUAL_REVIEW,0
2488310988328,0.0,0.41560638,0.20780317,APPLICATION,0
2491340185938,0.5703125,0.91458756,0.45729378,BEHAVIORAL,1
2499595743718,0.0,0.78415346,0.60792327,MANUAL_REVIEW,0
2505369482213,0.6956521739130435,0.43768764,0.2188438,BEHAVIORAL,0
2505486140824,0.0,0.16768944,0.9161553,APPLICATION,1
2507462810223,0.0,0.8243727,0.41218635,MANUAL_REVIEW,0
2511440366143,0.0,0.3380618,0.1690309,APPLICATION,0
2512778913647,0.6216216216216216,0.46278393,0.76860803,BEHAVIORAL,0
2516101217973,0.736842105263158,0.92163634,0.5391818,BEHAVIORAL,1
2527882355449,0.0,0.91775006,0.45887503,MANUAL_REVIEW,0
2528536860543,0.0,0.5231743,0.73841286,APPLICATION,1
2532888802625,0.0,0.79200363,0.39600182,MANUAL_REVIEW,1
2534291125429,0.5164835164835164,0.12962753,0.064813755,BEHAVIORAL,0
2535060340308,0.75,0.7006074,0.6496963,BEHAVIORAL,0
2538386301328,0.0,0.37602425,0.8119879,APPLICATION,1
2539822024530,0.0,0.36416465,0.18208233,APPLICATION,0
2540226102118,0.0,0.88843477,0.5557826,MANUAL_REVIEW,0
2543894855980,0.0,0.46355796,0.768221,APPLICATION,1
2545754852817,0.0,0.7928149,0.39640746,MANUAL_REVIEW,0
2548844180815,0.0,0.87819487,0.43909743,MANUAL_REVIEW,1
2549679291187,0.0,0.8886486,0.5556757,MANUAL_REVIEW,1
2550514605276,0.0,0.8229282,0.5885359,MANUAL_REVIEW,1
2555078721144,0.0,0.5322964,0.7338518,APPLICATION,1
2557143288097,0.8461538461538461,0.7788633,0.61056834,BEHAVIORAL,1
2558713323752,0.0,0.773659,0.6131705,MANUAL_REVIEW,0
2565892462412,0.0,0.65575576,0.6721221,MANUAL_REVIEW,1
2568233507829,1.0,0.6461654,0.6769173,BEHAVIORAL,1
2568487893196,0.5161870503597122,0.8645101,0.43225506,BEHAVIORAL,0
2570775475037,0.6730769230769231,0.15048599,0.07524298,BEHAVIORAL,0
2572307871849,0.0,0.51230145,0.7438493,APPLICATION,0
2574773764744,0.5122282608695652,0.45333886,0.22666945,BEHAVIORAL,0
2575291458314,0.5079365079365079,0.32372242,0.16186121,BEHAVIORAL,1
2576502769228,1.0,0.3384353,0.16921763,BEHAVIORAL,0
2576678852898,0.0,0.46182907,0.76908547,APPLICATION,0
2576739800317,0.0,0.9569637,0.47848186,MANUAL_REVIEW,1
2578047818106,0.0,0.64432645,0.6778368,MANUAL_REVIEW,1
2585043708584,0.0,0.6120366,0.6939817,MANUAL_REVIEW,1
2589385861210,0.5978260869565217,0.99697363,0.49848682,BEHAVIORAL,0
2589435386469,0.0,0.364931,0.18246551,APPLICATION,0
2589920565734,0.0,0.76015633,0.38007817,MANUAL_REVIEW,0
2597478113341,0.0,0.81316495,0.40658247,MANUAL_REVIEW,0
2600521365515,0.0,0.5653727,0.28268635,APPLICATION,0
2607383172143,0.0,0.8742597,0.56287014,MANUAL_REVIEW,0
2609940338712,0.5074257425742574,0.621605,0.3108025,BEHAVIORAL,0
2610173082684,0.512396694214876,0.9122889,0.45614445,BEHAVIORAL,0
2610180371760,0.0,0.4641621,0.23208104,APPLICATION,0
2611113673755,0.0,0.55117273,0.72441363,APPLICATION,0
2613838807885,0.5193965517241379,0.62099475,0.31049737,BEHAVIORAL,0
2614384793605,0.0,0.7407212,0.6296394,MANUAL_REVIEW,1
2617069126367,0.0,0.74012583,0.37006292,MANUAL_REVIEW,0
2620427286082,0.0,0.9099877,0.45499384,MANUAL_REVIEW,1
2626425706600,0.0,0.50838906,0.25419453,APPLICATION,0
2630002766507,0.0,0.6537266,0.6731367,MANUAL_REVIEW,1
2634336836762,0.0,0.5871061,0.70644695,APPLICATION,0
2634433623801,0.0,0.72110593,0.63944703,MANUAL_REVIEW,1
2637793798817,0.0,0.9761997,0.48809984,MANUAL_REVIEW,0
2658036162514,0.528125,0.69747436,0.34873718,BEHAVIORAL,0
2667670493011,0.0,0.56927514,0.7153624,APPLICATION,1
2668795754607,0.0,0.712505,0.6437475,MANUAL_REVIEW,1
2672514599685,0.0,0.5325481,0.26627406,APPLICATION,0
2673567243456,0.0,0.88494724,0.44247362,MANUAL_REVIEW,0
2674113783540,0.0,0.498317,0.7508415,APPLICATION,1
2674707431755,0.0,0.8760979,0.56195104,MANUAL_REVIEW,0
2676438710956,0.0,0.2345419,0.88272905,APPLICATION,1
2681433459141,0.0,0.5884122,0.2942061,APPLICATION,0
2684455365757,0.0,0.48073387,0.75963306,APPLICATION,0
2686631380208,0.0,0.7787496,0.3893748,MANUAL_REVIEW,0
2687854122443,0.0,0.8454853,0.42274266,MANUAL_REVIEW,1
2691484614297,0.0,0.26201916,0.13100958,APPLICATION,0
2692827276701,0.5681818181818181,0.60842556,0.30421278,BEHAVIORAL,0
2693814651293,0.0,0.9546926,0.4773463,MANUAL_REVIEW,0
2699777480915,0.0,0.723045,0.3615225,MANUAL_REVIEW,0
2700277813956,0.5084269662921348,0.5089077,0.74554616,BEHAVIORAL,1
2707874305577,0.0,0.9505571,0.52472144,MANUAL_REVIEW,0
2709207753118,0.0,0.98800117,0.49400058,MANUAL_REVIEW,1
2709211997727,0.0,0.4273038,0.21365191,APPLICATION,0
2714493406721,0.0,0.65064955,0.32532477,MANUAL_REVIEW,0
2715302133798,0.5957446808510638,0.479118,0.760441,BEHAVIORAL,0
2715980197441,0.5714285714285714,0.23511684,0.8824416,BEHAVIORAL,1
2719349478647,0.0,0.8207278,0.4103639,MANUAL_REVIEW,1
2724644831415,0.0,0.79164255,0.6041787,MANUAL_REVIEW,0
2726213845090,0.5416666666666666,0.39714456,0.19857228,BEHAVIORAL,0
2726492397910,0.0,0.56483734,0.71758133,APPLICATION,0
2739465068449,0.0,0.5633073,0.28165364,APPLICATION,0
2744162278458,0.0,0.14506006,0.92746997,APPLICATION,1
2745194099366,0.0,0.2871238,0.8564381,APPLICATION,1
2746007134216,0.0,0.8946674,0.4473337,MANUAL_REVIEW,1
2747935825756,0.0,0.6055083,0.69724584,MANUAL_REVIEW,1
2749494168031,0.0,0.68233037,0.6588348,MANUAL_REVIEW,1
2749660242076,0.0,0.70012075,0.35006037,MANUAL_REVIEW,0
2756150421005,0.0,0.85194516,0.5740274,MANUAL_REVIEW,1
2758425440823,0.0,0.48163158,0.24081579,APPLICATION,0
2760126529650,0.0,0.9075333,0.54623336,MANUAL_REVIEW,0
2761380803077,0.0,0.69633543,0.6518323,MANUAL_REVIEW,0
2762658008492,0.0,0.36350024,0.1817501,APPLICATION,0
2765722520589,0.0,0.9427458,0.4713729,MANUAL_REVIEW,0
2765753598853,0.0,0.33373404,0.16686702,APPLICATION,0
2766993297773,0.0,0.5353894,0.7323053,APPLICATION,1
2771235720547,0.0,0.27605295,0.13802646,APPLICATION,0
2774966884264,0.5957446808510638,0.1662854,0.08314271,BEHAVIORAL,0
2779207312165,0.0,0.47982728,0.76008636,APPLICATION,1
2780185597674,0.0,0.8545566,0.4272783,MANUAL_REVIEW,0
2782325924896,0.0,0.32722032,0.16361016,APPLICATION,0
2786212579466,0.0,0.79533637,0.39766818,MANUAL_REVIEW,0
2787631138555,0.0,0.6720475,0.33602375,MANUAL_REVIEW,0
2787793717976,0.0,0.1662854,0.08314271,APPLICATION,0
2789415712208,0.0,0.43851608,0.21925804,APPLICATION,0
2797622401543,0.0,0.6378355,0.68108225,MANUAL_REVIEW,1
2799192526986,0.0,0.23361349,0.11680673,APPLICATION,0
2799813903708,0.0,0.24056327,0.12028163,APPLICATION,0
2800003863252,0.0,0.31312656,0.15656327,APPLICATION,0
2803680904115,0.0,0.6237662,0.3118831,MANUAL_REVIEW,0
2803890875220,0.0,0.6953608,0.3476804,MANUAL_REVIEW,1
2805689272608,0.0,0.8119502,0.5940249,MANUAL_REVIEW,1
2806039244191,0.0,0.6602863,0.33014315,MANUAL_REVIEW,0
2808181642825,0.0,0.66170573,0.66914713,MANUAL_REVIEW,0
2810357221382,0.0,0.79291505,0.39645752,MANUAL_REVIEW,1
2816779336140,0.0,0.21904814,0.8904759,APPLICATION,1
2826173475386,0.0,0.4925655,0.24628274,APPLICATION,1
2830888389232,0.0,0.4861223,0.24306116,APPLICATION,0
2835824710331,0.0,0.90473825,0.45236912,MANUAL_REVIEW,0
2848461460885,0.0,0.78915155,0.6054242,MANUAL_REVIEW,1
2851643299202,0.0,0.95418775,0.47709388,MANUAL_REVIEW,0
2851718458228,0.0,0.45294547,0.77352726,APPLICATION,0
2851743592866,0.0,0.77875566,0.38937783,MANUAL_REVIEW,1
2851944901327,0.5865384615384616,0.7986594,0.3993297,BEHAVIORAL,0
2854018504846,0.0,0.6272749,0.68636256,MANUAL_REVIEW,1
2854739413822,0.0,0.32372242,0.16186121,APPLICATION,0
2857720528301,0.0,0.7579471,0.37897354,MANUAL_REVIEW,1
2858448006623,0.0,0.32811475,0.16405736,APPLICATION,0
2858634918591,0.0,0.9168613,0.54156935,MANUAL_REVIEW,1
2866938044145,0.5110565110565111,0.9835526,0.4917763,BEHAVIORAL,0
2869773500009,0.0,0.9310063,0.53449684,MANUAL_REVIEW,0
2870408875248,0.0,0.5356096,0.7321952,APPLICATION,1
2871100199324,0.6153846153846154,0.3727877,0.81360614,BEHAVIORAL,0
2871644381161,0.0,0.90545416,0.45272708,MANUAL_REVIEW,0
2875595932739,0.0,0.55624247,0.27812123,APPLICATION,1
2877827757588,0.0,0.3226869,0.16134344,APPLICATION,0
2878140014899,0.0,0.33373404,0.16686702,APPLICATION,0
2879608055369,0.0,0.7986594,0.3993297,MANUAL_REVIEW,0
2880763512424,0.6607142857142857,0.75995815,0.37997907,BEHAVIORAL,0
2881403302927,0.0,0.66461426,0.33230713,MANUAL_REVIEW,0
2881705427113,0.0,0.3662784,0.18313922,APPLICATION,0
2882204099853,0.0,0.2718289,0.13591443,APPLICATION,0
2885956118969,0.0,0.7953975,0.60230124,MANUAL_REVIEW,0
2887972603027,0.0,0.67570376,0.33785188,MANUAL_REVIEW,0
2889497264550,0.0,0.40646696,0.20323348,APPLICATION,1
2891089184122,0.0,0.75955164,0.6202242,MANUAL_REVIEW,0
2895985687513,0.0,0.9761997,0.48809984,MANUAL_REVIEW,1
2899630770726,0.0,0.9172002,0.5413999,MANUAL_REVIEW,0
2900266029435,0.5775862068965517,0.69286907,0.65356547,BEHAVIORAL,0
2901036329549,0.0,0.535876,0.267938,APPLICATION,0
2901889914341,0.59375,0.41912788,0.20956394,BEHAVIORAL,0
2903567037589,1.0,0.67559624,0.6622019,BEHAVIORAL,0
2906757306910,0.0,0.26202774,0.13101389,APPLICATION,0
2909218231860,0.0,0.58857584,0.29428792,APPLICATION,0
2912075234163,0.0,0.8904223,0.44521114,MANUAL_REVIEW,1
2915129591752,0.0,0.5072068,0.7463966,APPLICATION,1
2915374894055,0.0,0.5755221,0.28776106,APPLICATION,0
2917649073630,0.0,0.7131562,0.6434219,MANUAL_REVIEW,1
2918314077075,0.0,0.661567,0.3307835,MANUAL_REVIEW,0
