id_cliente,municipio,cnae_codigo,capital_social,idade_cnpj,serasa_contagem_negativacoes,serasa_contagem_protestos,serasa_credores,serasa_socio_tem_negativacao,ifood_contagem_avaliacoes,ifood_faixa_preco,google_maps_avaliacao,google_maps_contagem_avaliacoes,google_maps_tem_website,inadimplente,has_serasa_negativacao,has_ifood,has_google_maps,idade_cnpj_midpoint,segmento_cliente_Segmento 10,segmento_cliente_Segmento 11,segmento_cliente_Segmento 12,segmento_cliente_Segmento 13,segmento_cliente_Segmento 14,segmento_cliente_Segmento 15,segmento_cliente_Segmento 16,segmento_cliente_Segmento 17,segmento_cliente_Segmento 18,segmento_cliente_Segmento 19,segmento_cliente_Segmento 2,segmento_cliente_Segmento 20,segmento_cliente_Segmento 21,segmento_cliente_Segmento 3,segmento_cliente_Segmento 4,segmento_cliente_Segmento 5,segmento_cliente_Segmento 6,segmento_cliente_Segmento 7,segmento_cliente_Segmento 8,segmento_cliente_Segmento 9,natureza_juridica_206-2 - Sociedade Empresária Limitada,natureza_juridica_213-5 - Empresário (Individual),natureza_juridica_224-0 - Sociedade Simples Limitada,natureza_juridica_230-5 - Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),fonte_cliente_Fonte 2,fonte_cliente_Fonte 3,fonte_cliente_Fonte 4,fonte_cliente_Fonte 5,orders_count,valor_min,valor_max,valor_mean,valor_median,valor_std,delay_mean,delay_max,pct_orders_delayed,last_order_date,first_order_date,recency_days,orders_per_month
2568233507829,ITAITINGA,53.23-6-84,"(20000, 30000]","(150, 250]",0.0,0.0,,0.0,,,,,1.0,1.0,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3.0,250.0,750.0,416.6666666666667,250.0,288.67513459481285,-50.0,-50.0,0.0,2023-10-24,2023-10-17,939.0,12.857142857142858
2568487893196,MARACANAU,53.23-6-24,"(100000, 200000]","(900, 1150]",0.0,0.0,,1.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,3.0,1500.0,5001000.0,1668000.0,1500.0,2886462.670813534,-15.333333333333334,3.0,0.6666666666666666,2024-05-28,2023-08-24,722.0,0.3237410071942446
2570775475037,FORTALEZA,77.74-5-45,"(8000, 10000]","(8000, 25000]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.0,250.0,750.0,583.3333333333334,750.0,288.67513459481285,1.0,1.0,1.0,2023-05-25,2023-04-29,1091.0,3.4615384615384612
2572307871849,FORTALEZA,53.23-6-24,"(3000, 5000]","(900, 1150]",1.0,0.0,Tecnologia e Pagamentos,1.0,,,,,1.0,0.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2574773764744,FORTALEZA,53.23-6-24,"(2000, 3000]","(3000, 4000]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3.0,250.0,250.0,250.0,250.0,0.0,8.166666666666666,22.5,1.0,2024-04-16,2023-04-14,764.0,0.24456521739130432
2575291458314,FORTALEZA,77.74-5-45,"(2000, 3000]","(3000, 4000]",0.0,0.0,,0.0,,,,,1.0,1.0,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.0,250.0,250.0,250.0,250.0,0.0,15.833333333333334,22.5,1.0,2024-08-30,2023-02-10,628.0,0.15873015873015875
2576502769228,FORTALEZA,53.23-6-24,"(8000, 10000]","(8000, 25000]",0.0,1.0,,0.0,"(100, 200]",$$$,,,1.0,0.0,False,True,False,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3.0,250.0,750.0,416.6666666666667,250.0,288.6751345948129,-16.0,1.0,0.6666666666666666,2023-03-09,2023-03-01,1168.0,11.25
2576678852898,FORTALEZA,77.12-9-14,"(1, 200]","(250, 350]",0.0,0.0,,1.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2576739800317,FORTALEZA,53.23-6-24,"(30000, 50000]","(150, 250]",0.0,0.0,,0.0,,,,,1.0,1.0,False,False,False,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,,,,,,,,,,
2578047818106,CASCAVEL,53.23-6-24,"(15000, 20000]","(350, 450]",0.0,0.0,,1.0,,,,,1.0,1.0,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2585043708584,FORTALEZA,53.23-6-24,"(3000, 5000]","(1150, 1300]",0.0,0.0,,1.0,,$,,,1.0,1.0,False,False,False,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,,,,,,,,,,,,,
2589385861210,MARANGUAPE,77.12-9-14,"(30000, 50000]","(1150, 1300]",0.0,0.0,,1.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3.0,1500.0,1500.0,1500.0,1500.0,0.0,-8.833333333333334,22.5,0.6666666666666666,2023-08-14,2023-06-29,1010.0,1.9565217391304346
2589435386469,FORTALEZA,77.78-2-37,"(15000, 20000]","(5000, 8000]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,,,,,,,,,,,,,
2589920565734,MARACANAU,39.87-6-92,"(15000, 20000]","(600, 750]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2597478113341,PACATUBA,12.94-2-43,"(10000, 15000]","(3000, 4000]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,,,,,,,,,,,,,
2600521365515,FORTALEZA,53.35-1-24,"(3000, 5000]","(1300, 1600]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2607383172143,FORTALEZA,53.23-6-24,"(3000, 5000]","(750, 900]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,,,,,,,,,,,,,
2609940338712,FORTALEZA,39.87-6-92,"(8000, 10000]","(5000, 8000]",10.0,8.0,"Alimentos e Bebidas, Alimentos e Bebidas, Alimentos e Bebidas",0.0,,,,,1.0,0.0,True,False,False,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3.0,250.0,250.0,250.0,250.0,0.0,-16.0,1.0,0.6666666666666666,2024-04-08,2022-08-11,772.0,0.1485148514851485
2610173082684,FORTALEZA,53.23-6-24,"(1000000, 10000000]","(2000, 2400]",3.0,0.0,Telecomunicações,1.0,,$,,"(20, 30]",1.0,0.0,True,False,True,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3.0,250.0,750.0,416.6666666666667,250.0,288.67513459481285,-13.0,8.0,0.6666666666666666,2024-05-06,2023-05-09,744.0,0.24793388429752067
2610180371760,MARACANAU,53.23-6-24,"(8000, 10000]","(4000, 5000]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2611113673755,FORTALEZA,53.23-6-24,"(3000, 5000]","(0, 25]",6.0,0.0,,0.0,,,,"(10, 20]",1.0,0.0,True,False,True,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,,,,,,,,,,,,,
2613838807885,FORTALEZA,53.23-6-84,"(20000, 30000]","(900, 1150]",0.0,0.0,,0.0,,$,,"(5, 10]",1.0,0.0,False,False,True,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3.0,250.0,750.0,583.3333333333334,750.0,288.6751345948129,-16.0,1.0,0.6666666666666666,2024-01-25,2023-06-07,846.0,0.3879310344827586
2614384793605,FORTALEZA,39.87-6-92,"(3000, 5000]","(900, 1150]",0.0,0.0,,1.0,,,,"(0, 5]",1.0,1.0,False,False,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,,,,,,,,,,,,,
2617069126367,AQUIRAZ,53.23-6-24,"(10000, 15000]","(1150, 1300]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2620427286082,CAUCAIA,23.63-9-57,"(20000, 30000]","(4000, 5000]",0.0,0.0,,1.0,,,,,1.0,1.0,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2626425706600,CAUCAIA,77.74-5-45,"(8000, 10000]","(350, 450]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2630002766507,SAO GONCALO DO AMARANTE,39.87-6-92,"(2000, 3000]","(450, 600]",0.0,0.0,,1.0,,,,,1.0,1.0,False,False,False,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2634336836762,CAUCAIA,53.35-1-24,"(3000, 5000]","(750, 900]",0.0,0.0,,1.0,,$,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,,,,,,,,,,,,,
2634433623801,FORTALEZA,77.49-8-16,"(8000, 10000]","(3000, 4000]",7.0,0.0,"Diversos, Alimentos e Bebidas, Tabaco",0.0,,,,,1.0,1.0,True,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,,,,,,,,,,,,,
2637793798817,FORTALEZA,53.77-2-48,"(3000, 5000]","(150, 250]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2658036162514,CAUCAIA,39.87-6-92,"(3000, 5000]","(1150, 1300]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.0,250.0,750.0,583.3333333333334,750.0,288.67513459481285,-16.0,1.0,0.6666666666666666,2024-01-03,2023-07-27,868.0,0.5625
2667670493011,FORTALEZA,93.46-5-85,"(2000, 3000]","(150, 250]",1.0,0.0,,1.0,,,,,1.0,1.0,True,False,False,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2668795754607,FORTALEZA,53.23-6-84,"(15000, 20000]","(0, 25]",0.0,0.0,,0.0,,,,,1.0,1.0,False,False,False,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2672514599685,ITAICABA,39.87-6-92,"(8000, 10000]","(2000, 2400]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2673567243456,FORTALEZA,77.74-5-45,"(8000, 10000]","(1300, 1600]",0.0,0.0,,1.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,,,,,,,,,,,,,
2674113783540,FORTALEZA,78.78-2-60,"(3000, 5000]","(1300, 1600]",2.0,0.0,Saúde,1.0,,,,,1.0,1.0,True,False,False,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,,,,,,,,,,,,,
2674707431755,MARACANAU,53.35-1-81,"(1500, 2000]","(4000, 5000]",0.0,0.0,,1.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,,,,,,,,,,,,,
2676438710956,FORTALEZA,77.12-9-14,"(15000, 20000]","(1600, 2000]",5.0,0.0,"Financeiro, Financeiro, Telecomunicações, Indústria",1.0,,,,,1.0,1.0,True,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,,,,,,,,,,,,,
2681433459141,CAUCAIA,53.23-6-84,"(200, 1000]","(2000, 2400]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2684455365757,FORTALEZA,77.77-2-39,"(200, 1000]","(450, 600]",0.0,0.0,,1.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,,,,,,,,,,,,,
2686631380208,FORTALEZA,39.87-6-92,"(200, 1000]","(750, 900]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2687854122443,FORTALEZA,53.23-6-24,"(100000, 200000]","(3000, 4000]",41.0,0.0,,0.0,,,,,1.0,1.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,,,,,,,,,,
2691484614297,FORTALEZA,39.87-6-92,"(20000, 30000]","(8000, 25000]",0.0,0.0,,0.0,,,,"(200, 300]",1.0,0.0,False,False,True,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,,,,,,,,,,,,,
2692827276701,FORTALEZA,39.87-6-92,"(200, 1000]","(2000, 2400]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.0,250.0,250.0,250.0,250.0,0.0,-33.0,1.0,0.3333333333333333,2023-09-14,2023-07-10,979.0,1.3636363636363635
2693814651293,FORTALEZA,77.49-8-16,"(200, 1000]","(600, 750]",0.0,0.0,,1.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2699777480915,FORTALEZA,53.35-1-24,"(200, 1000]","(900, 1150]",0.0,0.0,,0.0,"(30, 50]",$,,,1.0,0.0,False,True,False,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2700277813956,FORTALEZA,77.77-2-39,"(30000, 50000]","(350, 450]",0.0,0.0,,1.0,,,,,1.0,1.0,False,False,False,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3.0,250.0,250.0,250.0,250.0,0.0,2.3333333333333335,3.0,1.0,2024-12-11,2023-06-26,525.0,0.16853932584269662
2707874305577,FORTALEZA,20.67-7-50,"(3000, 5000]","(100, 150]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2709207753118,REDENCAO,77.74-5-45,"(3000, 5000]","(4000, 5000]",0.0,0.0,,1.0,,,,,1.0,1.0,False,False,False,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2709211997727,AQUIRAZ,39.87-6-92,"(3000, 5000]","(2400, 3000]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2714493406721,FORTALEZA,77.74-5-45,"(10000, 15000]","(150, 250]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,,,,,,,,,,
2715302133798,CAUCAIA,77.77-2-39,"(3000, 5000]","(0, 25]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,3.0,250.0,250.0,250.0,250.0,0.0,6.166666666666667,12.5,1.0,2023-11-27,2023-10-11,905.0,1.9148936170212767
2715980197441,FORTALEZA,53.77-2-48,"(0, 1]","(3000, 4000]",5.0,0.0,"Bancos e Financeiro, Telecomunicações, Alimentos e Bebidas",1.0,,,,,1.0,1.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3.0,250.0,250.0,250.0,250.0,0.0,15.333333333333334,22.5,1.0,2023-05-29,2023-03-27,1087.0,1.4285714285714286
2719349478647,FORTALEZA,53.23-6-24,"(100000, 200000]","(350, 450]",0.0,0.0,,0.0,,,,,1.0,1.0,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,,,,,,,,,,
2724644831415,CAUCAIA,53.23-6-84,"(10000, 15000]","(2400, 3000]",3.0,1.0,Financeiro,1.0,,,,,1.0,0.0,True,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2726213845090,FORTALEZA,53.23-6-24,"(70000, 100000]","(5000, 8000]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3.0,250.0,1500.0,1083.3333333333333,1500.0,721.6878364870322,1.0,1.0,1.0,2023-05-19,2023-01-31,1097.0,0.8333333333333333
2726492397910,MARACANAU,53.23-6-84,"(20000, 30000]","(250, 350]",0.0,0.0,,1.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,,,,,,,,,,,,,
2739465068449,FORTALEZA,53.23-6-24,"(8000, 10000]","(1600, 2000]",0.0,0.0,,0.0,,$,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2744162278458,FORTALEZA,78.78-2-60,"(1500, 2000]","(750, 900]",4.0,0.0,"Bancos e Financeiro, Bancos e Financeiro",1.0,,,,,1.0,1.0,True,False,False,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,,,,,,,,,,,,,
2745194099366,FORTALEZA,77.74-5-45,"(3000, 5000]","(1300, 1600]",5.0,0.0,"Bancos e Financeiro, Diversos, Tecnologia e Pagamentos",1.0,,,,,1.0,1.0,True,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2746007134216,FORTALEZA,39.87-6-23,"(30000, 50000]","(2000, 2400]",2.0,0.0,"Financeiro, Tecnologia e Pagamentos",0.0,,,,,1.0,1.0,True,False,False,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2747935825756,BEBERIBE,53.23-6-84,"(8000, 10000]","(150, 250]",0.0,0.0,,0.0,,,,,1.0,1.0,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,,,,,,,,,,,,,
2749494168031,FORTALEZA,53.23-6-24,"(30000, 50000]","(750, 900]",1.0,0.0,Bancos e Financeiro,1.0,"(5, 10]",$,,,1.0,1.0,True,True,False,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,,,,,,,,,,
2749660242076,FORTALEZA,53.23-6-84,"(50000, 70000]","(4000, 5000]",0.0,0.0,,1.0,"(200, 500]",$$$$,,,1.0,0.0,False,True,False,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,,,,,,,,,,
2756150421005,FORTALEZA,77.79-4-48,"(3000, 5000]","(600, 750]",0.0,0.0,,0.0,,,,,1.0,1.0,False,False,False,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,,,,,,,,,,,,,
2758425440823,FORTALEZA,77.74-5-45,"(0, 1]","(4000, 5000]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2760126529650,PACATUBA,77.12-9-14,"(15000, 20000]","(600, 750]",1.0,0.0,Bancos e Financeiro,1.0,,,,,1.0,0.0,True,False,False,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,,,,,,,,,,,,,
2761380803077,FORTALEZA,53.23-6-24,"(70000, 100000]","(25, 50]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,,,,,,,,,,,,,
2762658008492,FORTALEZA,77.74-5-45,"(3000, 5000]","(5000, 8000]",0.0,0.0,,1.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2765722520589,CAUCAIA,77.26-4-17,"(70000, 100000]","(450, 600]",0.0,0.0,,1.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,,,,,,,,,,,,,
2765753598853,FORTALEZA,77.12-9-84,"(8000, 10000]","(2000, 2400]",0.0,1.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2766993297773,FORTALEZA,53.35-1-24,"(10000, 15000]","(1300, 1600]",3.0,0.0,"Alimentos e Bebidas, Bancos e Financeiro, Comunicação",0.0,"(500, 1000]",$,,"(0, 5]",1.0,1.0,True,True,True,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,,,,,,,,,,,,,
2771235720547,FORTALEZA,77.74-5-45,"(3000, 5000]","(5000, 8000]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,,,,,,,,,,,,,
2774966884264,FORTALEZA,77.74-5-45,"(8000, 10000]","(5000, 8000]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.0,250.0,250.0,250.0,250.0,0.0,-15.333333333333334,3.0,0.6666666666666666,2023-11-21,2023-10-05,911.0,1.9148936170212767
2779207312165,FORTALEZA,53.35-1-24,"(3000, 5000]","(150, 250]",0.0,0.0,,1.0,,,,,1.0,1.0,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,,,,,,,,,,,,,
2780185597674,FORTALEZA,77.33-2-77,"(1500, 2000]","(900, 1150]",0.0,0.0,,1.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2782325924896,CAUCAIA,77.74-5-45,"(2000, 3000]","(2400, 3000]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2786212579466,FORTALEZA,53.35-1-24,"(1000, 1500]","(450, 600]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2787631138555,FORTALEZA,39.87-6-23,"(200, 1000]","(600, 750]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2787793717976,FORTALEZA,77.74-5-45,"(8000, 10000]","(5000, 8000]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2789415712208,PACOTI,53.23-6-24,"(10000, 15000]","(3000, 4000]",0.0,0.0,,0.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2797622401543,FORTALEZA,53.23-6-84,"(2000, 3000]","(450, 600]",0.0,0.0,,1.0,,,,,1.0,1.0,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,,,,,,
2799192526986,FORTALEZA,77.74-5-45,"(70000, 100000]","(8000, 25000]",0.0,0.0,,1.0,,,,,1.0,0.0,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,,,,,,,,,,,
2799813903708,ARACATI,74.49-2-82,"(100000, 200000]","(8000, 25000]",0.0,0.0,,1.0,,,,,1.0,0.0,False,False,False,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,,,,,,,,,,
