id_cliente,uf,municipio,segmento_cliente,natureza_juridica,fonte_cliente,cnae_codigo,capital_social,idade_cnpj,serasa_contagem_negativacoes,serasa_contagem_protestos,serasa_credores,serasa_socio_tem_negativacao,ifood_contagem_avaliacoes,ifood_faixa_preco,google_maps_avaliacao,google_maps_contagem_avaliacoes,google_maps_tem_website,inadimplente
3935708016121,CE,FORTALEZA,Segmento 10,213-5 - Empresário (Individual),Fonte 5,77.52-3-81,"(8000, 10000]","(0, 25]",0.0,0.0,,0.0,,,,,,1.0
3935904695069,CE,FORTALEZA,Segmento 4,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-84,"(15000, 20000]","(250, 350]",0.0,0.0,,0.0,,,,,,0.0
3939901120063,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 5,53.23-6-84,"(8000, 10000]","(1150, 1300]",0.0,0.0,,1.0,,,,,,0.0
3940186043336,CE,BEBERIBE,Segmento 9,213-5 - Empresário (Individual),Fonte 5,77.77-2-39,"(8000, 10000]","(600, 750]",0.0,0.0,,0.0,,,,,,1.0
3941916210334,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(20000, 30000]","(3000, 4000]",0.0,0.0,,0.0,"(100, 200]",$$$,,,,0.0
3941975199612,CE,FORTALEZA,Segmento 10,206-2 - Sociedade Empresária Limitada,Fonte 2,53.35-1-24,"(8000, 10000]","(150, 250]",0.0,0.0,,1.0,,,,,,1.0
3944656078676,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(15000, 20000]","(8000, 25000]",0.0,0.0,,0.0,,,,,,0.0
3953886247618,CE,MARACANAU,Segmento 16,213-5 - Empresário (Individual),Fonte 5,77.36-5-94,"(1500, 2000]","(3000, 4000]",0.0,0.0,,1.0,,,,,,0.0
3955130981639,CE,FORTALEZA,Segmento 9,206-2 - Sociedade Empresária Limitada,Fonte 1,77.78-2-37,"(70000, 100000]","(350, 450]",0.0,0.0,,1.0,,,,,,0.0
3955884323097,CE,FORTALEZA,Segmento 18,206-2 - Sociedade Empresária Limitada,Fonte 1,39.87-6-92,"(20000, 30000]","(3000, 4000]",0.0,0.0,,0.0,,,,"(30, 50]",1.0,0.0
3956974540302,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.35-1-24,"(5000, 8000]","(0, 25]",0.0,0.0,,0.0,,,,,,1.0
3960855223020,CE,FORTALEZA,Segmento 10,213-5 - Empresário (Individual),Fonte 1,39.87-6-92,"(3000, 5000]","(1150, 1300]",0.0,0.0,,0.0,,,,,,0.0
3962108359748,CE,CAUCAIA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.36-5-94,"(2000, 3000]","(25, 50]",0.0,0.0,,0.0,,,,,,0.0
3968919304966,CE,FORTALEZA,Segmento 19,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(8000, 10000]","(750, 900]",0.0,0.0,,1.0,,,,,,0.0
3969892210372,CE,FORTALEZA,Segmento 18,213-5 - Empresário (Individual),Fonte 1,77.89-6-20,"(3000, 5000]","(600, 750]",0.0,0.0,,1.0,,,,,,1.0
3970348699945,CE,CASCAVEL,Segmento 16,213-5 - Empresário (Individual),Fonte 5,77.89-6-20,"(2000, 3000]","(900, 1150]",0.0,0.0,,0.0,,,,,,1.0
3974352623376,CE,FORTALEZA,Segmento 14,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(15000, 20000]","(250, 350]",0.0,0.0,,1.0,,,,,,1.0
3978773740473,CE,FORTIM,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(8000, 10000]","(4000, 5000]",3.0,0.0,Tecnologia e Pagamentos,1.0,,,,,,1.0
3980457332297,CE,FORTALEZA,Segmento 18,213-5 - Empresário (Individual),Fonte 1,39.87-6-23,"(3000, 5000]","(900, 1150]",0.0,0.0,,1.0,,,,,,1.0
3985771075655,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(8000, 10000]","(150, 250]",0.0,0.0,,0.0,,,,,,0.0
3986329901156,CE,CAUCAIA,Segmento 18,213-5 - Empresário (Individual),Fonte 1,39.87-6-23,"(8000, 10000]","(900, 1150]",0.0,0.0,,0.0,"(5, 10]",$$,,,,0.0
3986677679917,CE,MARANGUAPE,Segmento 10,206-2 - Sociedade Empresária Limitada,Fonte 2,77.12-9-28,"(20000, 30000]","(600, 750]",0.0,0.0,,0.0,,,,,,0.0
3988534031488,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 1,39.87-6-92,"(200000, 1000000]","(3000, 4000]",2.0,8.0,Telecomunicações,1.0,"(50, 100]",$,,"(100, 200]",1.0,1.0
3994138233762,CE,FORTALEZA,Segmento 18,213-5 - Empresário (Individual),Fonte 1,39.87-6-23,"(5000, 8000]","(450, 600]",0.0,0.0,,1.0,,,,,,0.0
3994508883586,CE,EUSEBIO,Segmento 21,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(70000, 100000]","(150, 250]",0.0,0.0,,1.0,,,,,,0.0
3995822680865,CE,FORTALEZA,Segmento 18,213-5 - Empresário (Individual),Fonte 1,39.87-6-23,"(10000, 15000]","(50, 100]",0.0,0.0,,1.0,,,,,,1.0
3997813945743,CE,CAUCAIA,Segmento 14,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(20000, 30000]","(450, 600]",0.0,0.0,,1.0,,,,,,0.0
4002830785974,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(10000, 15000]","(25, 50]",0.0,0.0,,0.0,,,,,,0.0
4004010343259,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,53.35-1-24,"(200, 1000]","(1600, 2000]",0.0,0.0,,1.0,,,,,,1.0
4006915069702,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(50000, 70000]","(900, 1150]",0.0,0.0,,1.0,,$,,"(50, 100]",1.0,1.0
4007693356187,CE,FORTALEZA,Segmento 10,213-5 - Empresário (Individual),Fonte 5,39.87-6-92,"(15000, 20000]","(50, 100]",0.0,0.0,,0.0,,,,,,0.0
4007862647057,CE,FORTALEZA,Segmento 11,213-5 - Empresário (Individual),Fonte 1,43.73-8-45,"(200, 1000]","(50, 100]",0.0,0.0,,0.0,,,,,,0.0
4009209695228,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(3000, 5000]","(25, 50]",0.0,0.0,,0.0,,,,,,1.0
4010682111784,CE,CAUCAIA,Segmento 5,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(100000, 200000]","(450, 600]",6.0,0.0,Energia,1.0,,,,,,0.0
4011891582605,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(2000, 3000]","(3000, 4000]",0.0,0.0,,0.0,,,,,,0.0
4013679693953,CE,EUSEBIO,Segmento 8,206-2 - Sociedade Empresária Limitada,Fonte 5,39.87-6-23,"(70000, 100000]","(5000, 8000]",0.0,0.0,,0.0,,,,,,0.0
4015245389525,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,12.74-7-32,"(8000, 10000]","(4000, 5000]",0.0,2.0,,1.0,,,,,,0.0
4015374937443,CE,FORTALEZA,Segmento 16,230-5 - Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),Fonte 1,77.74-5-45,"(70000, 100000]","(5000, 8000]",0.0,0.0,,1.0,,,,,,0.0
4016717747188,CE,FORTALEZA,Segmento 15,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-84,"(10000, 15000]","(5000, 8000]",0.0,0.0,,0.0,"(20, 30]",$,"(3.0, 4.0]","(750, 1000]",1.0,0.0
4019534844115,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(3000, 5000]","(1600, 2000]",0.0,0.0,,0.0,,,,,,1.0
4020156553409,CE,BEBERIBE,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(3000, 5000]","(250, 350]",0.0,0.0,,1.0,,,,,,0.0
4020370051952,CE,FORTALEZA,Segmento 19,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(200, 1000]","(900, 1150]",0.0,0.0,,1.0,,$,,,,1.0
4022511590233,CE,FORTALEZA,Segmento 9,213-5 - Empresário (Individual),Fonte 2,77.77-2-39,"(8000, 10000]","(100, 150]",0.0,0.0,,0.0,,,,,,1.0
4029768717246,CE,FORTALEZA,Segmento 21,213-5 - Empresário (Individual),Fonte 1,79.99-2-27,"(15000, 20000]","(3000, 4000]",0.0,0.0,,1.0,,,,,,1.0
4031796466142,CE,EUSEBIO,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(3000, 5000]","(150, 250]",0.0,0.0,,1.0,,,,,,0.0
4032111748365,CE,EUSEBIO,Segmento 20,213-5 - Empresário (Individual),Fonte 1,77.49-8-16,"(1, 200]","(3000, 4000]",0.0,0.0,,0.0,,,,,,1.0
4033820333212,CE,CAUCAIA,Segmento 18,213-5 - Empresário (Individual),Fonte 1,39.87-6-23,"(8000, 10000]","(250, 350]",0.0,0.0,,1.0,,,,,,0.0
4037382067256,CE,FORTALEZA,Segmento 11,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(30000, 50000]","(100, 150]",0.0,0.0,,1.0,,,,,,1.0
4037904114925,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 5,53.23-6-24,"(5000, 8000]","(450, 600]",0.0,0.0,,1.0,,,,,,1.0
4039079720946,CE,FORTALEZA,Segmento 14,213-5 - Empresário (Individual),Fonte 5,53.23-6-24,"(5000, 8000]","(150, 250]",0.0,0.0,,1.0,,,,,,0.0
4039906666715,CE,FORTALEZA,Segmento 16,206-2 - Sociedade Empresária Limitada,Fonte 1,77.77-2-39,"(8000, 10000]","(3000, 4000]",0.0,0.0,,0.0,,,,,,0.0
4042111500210,CE,CAUCAIA,Segmento 13,213-5 - Empresário (Individual),Fonte 5,74.49-2-48,"(20000, 30000]","(1150, 1300]",0.0,0.0,,0.0,,,,,,1.0
4043998160581,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,29.97-2-64,"(200, 1000]","(100, 150]",0.0,0.0,,0.0,,,,,,0.0
4044625365339,CE,ARACATI,Segmento 10,213-5 - Empresário (Individual),Fonte 1,39.87-6-92,"(3000, 5000]","(2000, 2400]",0.0,0.0,,0.0,,,,,,0.0
4044869580539,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(15000, 20000]","(450, 600]",0.0,0.0,,0.0,,,,,,1.0
4050449611399,CE,CAUCAIA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(20000, 30000]","(750, 900]",3.0,0.0,"Tecnologia e Pagamentos, Alimentos e Bebidas, Bancos e Financeiro",1.0,,,,,,1.0
4057931582358,CE,FORTALEZA,Segmento 7,213-5 - Empresário (Individual),Fonte 1,77.88-2-30,"(10000, 15000]","(4000, 5000]",2.0,1.0,Saúde,1.0,,,,,,0.0
4060924971194,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.78-2-82,"(3000, 5000]","(2400, 3000]",0.0,0.0,,1.0,,,,,,0.0
4061274050045,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(20000, 30000]","(25, 50]",1.0,0.0,,1.0,,,,,,0.0
4065180605263,CE,FORTALEZA,Segmento 2,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-84,"(30000, 50000]","(1300, 1600]",0.0,0.0,,1.0,,,,,,1.0
4068075603723,CE,FORTALEZA,Segmento 4,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-84,"(15000, 20000]","(750, 900]",0.0,0.0,,0.0,,,,"(30, 50]",1.0,1.0
4070888863785,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(8000, 10000]","(450, 600]",0.0,0.0,,1.0,,,,,,0.0
4073742364445,CE,AQUIRAZ,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(20000, 30000]","(1600, 2000]",0.0,0.0,,1.0,,,,,,0.0
4075436339312,CE,BEBERIBE,Segmento 9,206-2 - Sociedade Empresária Limitada,Fonte 5,77.60-8-66,"(20000, 30000]","(5000, 8000]",0.0,0.0,,0.0,,,,,,1.0
4075544140053,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 2,53.23-6-24,"(3000, 5000]","(250, 350]",0.0,0.0,,1.0,,,,,,0.0
4081458171101,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 2,25.11-1-14,"(200, 1000]","(2000, 2400]",0.0,0.0,,1.0,,,,,,1.0
4085161094966,CE,FORTALEZA,Segmento 10,213-5 - Empresário (Individual),Fonte 1,39.87-6-92,"(2000, 3000]","(4000, 5000]",2.0,1.0,Distribuição,1.0,,$$$,,,,1.0
4085524455861,CE,CAUCAIA,Segmento 9,206-2 - Sociedade Empresária Limitada,Fonte 1,77.74-5-45,"(200000, 1000000]","(4000, 5000]",0.0,0.0,,0.0,,,,,,1.0
4085715023945,CE,FORTALEZA,Segmento 5,213-5 - Empresário (Individual),Fonte 5,53.23-6-24,"(30000, 50000]","(1150, 1300]",2.0,0.0,,1.0,"(100, 200]",$,,,,0.0
4087120422813,CE,ITAICABA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 1,53.35-1-92,"(3000, 5000]","(1600, 2000]",0.0,0.0,,0.0,,,,,,0.0
4087994405687,CE,CAUCAIA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(3000, 5000]","(750, 900]",0.0,0.0,,0.0,,,,,,1.0
4091523223869,CE,FORTALEZA,Segmento 11,206-2 - Sociedade Empresária Limitada,Fonte 2,53.23-6-24,"(20000, 30000]","(2400, 3000]",0.0,0.0,,0.0,,,,,,0.0
4093791402939,CE,ITAITINGA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(8000, 10000]","(5000, 8000]",0.0,0.0,,0.0,,,,,,0.0
4096709987833,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,53.35-1-24,"(5000, 8000]","(1300, 1600]",0.0,0.0,,0.0,,,,,,0.0
4098050867665,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(8000, 10000]","(350, 450]",1.0,0.0,,1.0,,,,,,0.0
4098687275641,CE,FORTALEZA,Segmento 18,206-2 - Sociedade Empresária Limitada,Fonte 5,39.87-6-23,"(100000, 200000]","(1600, 2000]",0.0,0.0,,1.0,,,,,,0.0
4100030640805,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(3000, 5000]","(5000, 8000]",0.0,0.0,,0.0,,,,,,0.0
4100555001518,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,97.78-6-36,"(200, 1000]","(900, 1150]",0.0,0.0,,1.0,,,,,,0.0
4101458811278,CE,REDENCAO,Segmento 15,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(8000, 10000]","(5000, 8000]",0.0,0.0,,1.0,,,,,,0.0
4104270033888,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.35-1-24,"(8000, 10000]","(2400, 3000]",0.0,0.0,,1.0,"(0, 5]",$,,,,0.0
4107270150872,CE,CAUCAIA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(1500, 2000]","(1300, 1600]",0.0,0.0,,0.0,,,,,,0.0
4112076861564,CE,CAUCAIA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(20000, 30000]","(250, 350]",0.0,0.0,,1.0,,,,,,1.0
4112577319421,CE,MARACANAU,Segmento 18,213-5 - Empresário (Individual),Fonte 1,77.12-9-14,"(8000, 10000]","(5000, 8000]",0.0,0.0,,0.0,,,,,,0.0
4113074685047,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.81-4-66,"(1, 200]","(150, 250]",0.0,0.0,,0.0,,,,,,1.0
4114256807503,CE,CASCAVEL,Segmento 3,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(8000, 10000]","(750, 900]",0.0,0.0,,0.0,,,,,,0.0
4114950351603,CE,FORTALEZA,Segmento 18,206-2 - Sociedade Empresária Limitada,Fonte 1,39.87-6-92,"(30000, 50000]","(600, 750]",0.0,0.0,,0.0,,,,,,0.0
4115707524444,CE,FORTALEZA,Segmento 16,206-2 - Sociedade Empresária Limitada,Fonte 5,77.74-5-45,"(8000, 10000]","(5000, 8000]",4.0,0.0,Alimentos e Bebidas,0.0,,,,,,0.0
4116636573897,CE,CAUCAIA,Segmento 7,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(15000, 20000]","(900, 1150]",1.0,0.0,,1.0,,,,,,0.0
4118372965839,CE,MARACANAU,Segmento 5,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(2000, 3000]","(100, 150]",0.0,0.0,,1.0,,,,,,1.0
4119072858006,CE,FORTALEZA,Segmento 10,213-5 - Empresário (Individual),Fonte 5,39.87-6-92,"(200, 1000]","(100, 150]",0.0,0.0,,1.0,,,,,,0.0
4121791752138,CE,CAUCAIA,Segmento 10,213-5 - Empresário (Individual),Fonte 1,79.18-3-96,"(0, 1]","(4000, 5000]",0.0,0.0,,1.0,,,,,,0.0
4121960432517,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(5000, 8000]","(5000, 8000]",0.0,0.0,,0.0,,,,,,0.0
4124082015887,CE,CAUCAIA,Segmento 2,213-5 - Empresário (Individual),Fonte 5,88.90-8-98,"(0, 1]","(3000, 4000]",2.0,0.0,Telecomunicações,1.0,,,,,,0.0
4125501647992,CE,FORTALEZA,Segmento 16,206-2 - Sociedade Empresária Limitada,Fonte 5,77.74-5-45,"(100000, 200000]","(3000, 4000]",0.0,0.0,,0.0,,,,,,1.0
4127203668264,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(5000, 8000]","(0, 25]",0.0,0.0,,0.0,,,,,,0.0
4128417636696,CE,CASCAVEL,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(50000, 70000]","(4000, 5000]",4.0,0.0,"Financeiro, Bancos e Financeiro",1.0,,,,,,0.0
4129933123346,CE,FORTALEZA,Segmento 19,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(0, 1]","(1300, 1600]",0.0,0.0,,0.0,,$$,,,,1.0
4133207977795,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(15000, 20000]","(1600, 2000]",0.0,0.0,,0.0,,,,,,0.0
4133874634331,CE,AQUIRAZ,Segmento 17,213-5 - Empresário (Individual),Fonte 1,86.12-5-71,"(1, 200]","(2000, 2400]",0.0,0.0,,0.0,,,,,,1.0
4135525684662,CE,FORTALEZA,Segmento 16,206-2 - Sociedade Empresária Limitada,Fonte 1,77.74-5-45,"(30000, 50000]","(5000, 8000]",0.0,0.0,,1.0,,,,,,0.0
4136348833390,CE,ITAITINGA,Segmento 10,213-5 - Empresário (Individual),Fonte 1,39.87-6-23,"(200, 1000]","(1150, 1300]",0.0,0.0,,1.0,"(20, 30]",$$$,,,,0.0
4138030677203,CE,FORTALEZA,Segmento 10,213-5 - Empresário (Individual),Fonte 1,33.64-1-59,"(200, 1000]","(1600, 2000]",0.0,0.0,,0.0,,,,,,0.0
4139112714980,CE,FORTALEZA,Segmento 13,206-2 - Sociedade Empresária Limitada,Fonte 5,74.49-2-82,"(1000000, 10000000]","(8000, 25000]",2.0,0.0,Saúde,0.0,,,,"(10, 20]",1.0,0.0
4139629329214,CE,FORTALEZA,Segmento 4,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-84,"(70000, 100000]","(5000, 8000]",0.0,0.0,,1.0,,,,,,0.0
4140196365036,CE,FORTALEZA,Segmento 1,206-2 - Sociedade Empresária Limitada,Fonte 5,77.74-5-45,"(10000, 15000]","(8000, 25000]",0.0,0.0,,0.0,,,,,,0.0
4140855438741,CE,CAUCAIA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(200, 1000]","(2400, 3000]",0.0,0.0,,0.0,,,,,,0.0
4141789990175,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 2,77.74-5-45,"(3000, 5000]","(25, 50]",0.0,0.0,,0.0,,,,,,1.0
4141860638889,CE,CAUCAIA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(1000, 1500]","(2400, 3000]",0.0,0.0,,0.0,,,,,,0.0
4145675507569,CE,CAUCAIA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(0, 1]","(4000, 5000]",0.0,0.0,,0.0,,,,,,0.0
4147146663513,CE,FORTALEZA,Segmento 5,213-5 - Empresário (Individual),Fonte 5,77.77-2-39,"(3000, 5000]","(50, 100]",0.0,0.0,,0.0,,,,,,1.0
4149708282585,CE,ITAITINGA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.77-2-39,"(5000, 8000]","(1600, 2000]",0.0,0.0,,1.0,,,,,,0.0
4150118976431,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,53.77-2-48,"(8000, 10000]","(600, 750]",0.0,0.0,,1.0,,,,,,0.0
4151309188047,CE,HORIZONTE,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.77-2-39,"(1500, 2000]","(250, 350]",0.0,0.0,,0.0,,,,,,0.0
4152805717916,CE,FORTALEZA,Segmento 19,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(70000, 100000]","(0, 25]",0.0,0.0,,0.0,,,,,,0.0
4153807015457,CE,MARACANAU,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(8000, 10000]","(8000, 25000]",0.0,0.0,,0.0,,,,,,0.0
4155580478569,CE,CAUCAIA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(15000, 20000]","(50, 100]",0.0,0.0,,0.0,,,,,,0.0
4162893240750,CE,FORTALEZA,Segmento 11,206-2 - Sociedade Empresária Limitada,Fonte 2,53.35-1-24,"(15000, 20000]","(250, 350]",0.0,0.0,,0.0,,,,,,0.0
4163757252986,CE,PACAJUS,Segmento 19,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-84,"(50000, 70000]","(3000, 4000]",0.0,2.0,,1.0,,,,,,0.0
4164572636155,CE,CAUCAIA,Segmento 15,230-5 - Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),Fonte 5,39.45-2-49,"(70000, 100000]","(8000, 25000]",0.0,0.0,,0.0,,,,,,0.0
4172315043524,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,53.23-6-84,"(3000, 5000]","(2000, 2400]",0.0,0.0,,1.0,"(0, 5]",$,,,,1.0
4180482882554,CE,FORTALEZA,Segmento 19,213-5 - Empresário (Individual),Fonte 1,39.15-7-73,"(1000, 1500]","(450, 600]",0.0,0.0,,0.0,,,,"(50, 100]",1.0,1.0
4180914548855,CE,ARACOIABA,Segmento 5,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(0, 1]","(750, 900]",0.0,0.0,,1.0,,,,,,1.0
4187070534319,CE,MARACANAU,Segmento 19,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(200, 1000]","(600, 750]",0.0,0.0,,0.0,,,,,,0.0
4189772424435,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 2,53.23-6-24,"(3000, 5000]","(150, 250]",0.0,0.0,,0.0,,,,,,0.0
4190203533181,CE,EUSEBIO,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(8000, 10000]","(4000, 5000]",0.0,0.0,,0.0,,,,,,0.0
4191318006253,CE,PACAJUS,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.35-1-24,"(8000, 10000]","(1600, 2000]",0.0,0.0,,0.0,,,,,,0.0
4192760716280,CE,CAUCAIA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,53.23-6-24,"(8000, 10000]","(5000, 8000]",0.0,0.0,,0.0,,,,,,0.0
4193906864926,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 1,49.66-2-80,"(8000, 10000]","(2000, 2400]",0.0,0.0,,0.0,,,,,,0.0
4194042179351,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 5,53.23-6-24,"(8000, 10000]","(4000, 5000]",1.0,0.0,Bancos e Financeiro,1.0,,,,,,0.0
4202465906096,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(3000, 5000]","(8000, 25000]",0.0,0.0,,0.0,,,,,,0.0
4202494610382,CE,FORTALEZA,Segmento 20,213-5 - Empresário (Individual),Fonte 1,77.77-2-39,"(0, 1]","(4000, 5000]",0.0,0.0,,0.0,,,,,,0.0
4202848820252,CE,FORTALEZA,Segmento 15,213-5 - Empresário (Individual),Fonte 5,77.89-6-20,"(2000, 3000]","(250, 350]",0.0,0.0,,0.0,,,,,,1.0
4206611966196,CE,MARACANAU,Segmento 18,213-5 - Empresário (Individual),Fonte 5,77.74-5-45,"(8000, 10000]","(1300, 1600]",3.0,2.0,"Alimentos e Bebidas, Distribuição",1.0,,,,,,0.0
4207257226615,CE,FORTALEZA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(10000, 15000]","(8000, 25000]",0.0,6.0,,1.0,,,,,,0.0
4207435677703,CE,CAUCAIA,Segmento 10,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-84,"(70000, 100000]","(2000, 2400]",0.0,0.0,,1.0,,,,,,0.0
4207858728720,CE,FORTALEZA,Segmento 18,230-5 - Empresa Individual de Responsabilidade Limitada (de Natureza Empresária),Fonte 1,77.74-5-45,"(100000, 200000]","(5000, 8000]",0.0,0.0,,1.0,,,,,,0.0
4208893877967,CE,CAUCAIA,Segmento 16,213-5 - Empresário (Individual),Fonte 1,77.74-5-45,"(8000, 10000]","(25, 50]",0.0,0.0,,0.0,,,,,,1.0
4209766122066,CE,CAUCAIA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 1,77.74-5-45,"(15000, 20000]","(450, 600]",0.0,0.0,,0.0,,,,,,0.0
4210901131847,CE,FORTALEZA,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 5,53.23-6-24,"(100000, 200000]","(5000, 8000]",0.0,0.0,,0.0,"(50, 100]",$$,,,,1.0
4212913919663,CE,AQUIRAZ,Segmento 20,206-2 - Sociedade Empresária Limitada,Fonte 1,53.23-6-24,"(200, 1000]","(25, 50]",4.0,0.0,,1.0,,,,,,0.0
4221477614545,CE,FORTALEZA,Segmento 3,213-5 - Empresário (Individual),Fonte 1,53.23-6-77,"(200, 1000]","(2400, 3000]",1.0,0.0,Alimentos e Bebidas,1.0,,,,,,1.0
4222659351920,CE,FORTALEZA,Segmento 19,213-5 - Empresário (Individual),Fonte 2,77.12-9-84,"(10000, 15000]","(1300, 1600]",16.0,0.0,,1.0,,,,,,0.0
