id_cliente,tier,score_A,score_B,default_prob,decision,credit_limit,expected_loss,inadimplente
4300456367524,MANUAL_REVIEW,0.0,0.9261,0.5369,AUTO-DENY,0,0.0,0
4300889573546,MANUAL_REVIEW,0.0,0.6776,0.6612,AUTO-DENY,0,0.0,0
4303789704250,BEHAVIORAL,0.75,0.7782,0.2421,AUTO-APPROVE,10000,2421.0,0
4304918996811,APPLICATION,0.0,0.5216,0.2608,AUTO-DENY,0,0.0,0
4312162887193,MANUAL_REVIEW,0.0,0.8888,0.4444,AUTO-DENY,0,0.0,0
4313601376520,APPLICATION,0.0,0.3172,0.1586,MANUAL,0,0.0,0
4313965736258,APPLICATION,0.0,0.4012,0.2006,MANUAL,0,0.0,0
4313992326913,APPLICATION,0.0,0.4285,0.7857,AUTO-DENY,0,0.0,1
4317341496834,APPLICATION,0.0,0.1838,0.0919,AUTO-APPROVE,12000,1102.8,0
4317380776077,BEHAVIORAL,0.7143,0.6723,0.7955,AUTO-DENY,0,0.0,1
4317492487504,BEHAVIORAL,0.6731,0.9177,0.2126,AUTO-APPROVE,10000,2126.0,0
4318641924743,MANUAL_REVIEW,0.0,0.7487,0.3743,AUTO-APPROVE,8000,2994.4,1
4318841535990,MANUAL_REVIEW,0.0,0.702,0.649,AUTO-DENY,0,0.0,0
4321836755294,BEHAVIORAL,0.6286,0.3455,0.3698,AUTO-DENY,0,0.0,0
4327057085812,MANUAL_REVIEW,0.0,0.6625,0.6687,AUTO-DENY,0,0.0,0
4327386587278,BEHAVIORAL,0.6607,0.3937,0.3405,MANUAL,0,0.0,0
4327600929181,MANUAL_REVIEW,0.0,0.6938,0.3469,AUTO-APPROVE,8000,2775.2,0
4328547460623,APPLICATION,0.0,0.3495,0.1748,MANUAL,0,0.0,0
4330926267896,MANUAL_REVIEW,0.0,0.9324,0.5338,AUTO-DENY,0,0.0,1
4332325835149,APPLICATION,0.0,0.1663,0.0831,AUTO-APPROVE,12000,997.1999999999999,0
4336052911567,APPLICATION,0.0,0.1239,0.0619,AUTO-APPROVE,20000,1238.0,0
4336351622270,MANUAL_REVIEW,0.0,0.8389,0.4195,AUTO-DENY,0,0.0,1
4338746290508,MANUAL_REVIEW,0.0,0.7146,0.3573,AUTO-APPROVE,8000,2858.4,0
4338816977974,APPLICATION,0.0,0.2832,0.8584,AUTO-DENY,0,0.0,1
4339948444143,APPLICATION,0.0,0.5087,0.2544,AUTO-DENY,0,0.0,0
4339972285206,MANUAL_REVIEW,0.0,0.8312,0.4156,AUTO-DENY,0,0.0,0
4341290438472,MANUAL_REVIEW,0.0,0.7305,0.6348,AUTO-DENY,0,0.0,0
4342982662035,APPLICATION,0.0,0.2239,0.1119,AUTO-APPROVE,12000,1342.8,0
4345462178038,BEHAVIORAL,0.5849,0.6123,0.683,AUTO-DENY,0,0.0,1
4345467625557,MANUAL_REVIEW,0.0,0.7689,0.3845,AUTO-APPROVE,8000,3076.0,0
4351004480318,MANUAL_REVIEW,0.0,0.7125,0.3562,AUTO-APPROVE,8000,2849.6,0
4355881630718,MANUAL_REVIEW,0.0,0.6917,0.3459,AUTO-APPROVE,8000,2767.2,0
4356695913206,BEHAVIORAL,0.6098,0.754,0.3842,AUTO-DENY,0,0.0,0
4360122611529,MANUAL_REVIEW,0.0,0.9009,0.4504,AUTO-DENY,0,0.0,1
4361776337319,APPLICATION,0.0,0.4682,0.7659,AUTO-DENY,0,0.0,1
4365466713669,MANUAL_REVIEW,0.0,0.6913,0.3457,AUTO-APPROVE,8000,2765.6,0
4375316887136,APPLICATION,0.0,0.5351,0.2676,AUTO-DENY,0,0.0,0
4376737100184,MANUAL_REVIEW,0.0,0.8715,0.5643,AUTO-DENY,0,0.0,1
4378257669280,BEHAVIORAL,0.6071,0.9777,0.253,MANUAL,0,0.0,0
4380804824278,BEHAVIORAL,0.5076,0.3668,0.1302,AUTO-APPROVE,15000,1953.0000000000002,0
4381093493077,MANUAL_REVIEW,0.0,0.7745,0.3873,AUTO-APPROVE,8000,3098.3999999999996,0
4381733104105,BEHAVIORAL,0.5143,0.3604,0.373,AUTO-DENY,0,0.0,0
4389889123291,MANUAL_REVIEW,0.0,0.994,0.497,AUTO-DENY,0,0.0,0
4397650248167,MANUAL_REVIEW,0.0,0.9448,0.5276,AUTO-DENY,0,0.0,0
4398590666313,MANUAL_REVIEW,0.0,0.8782,0.5609,AUTO-DENY,0,0.0,0
4400548519715,BEHAVIORAL,0.5714,0.7071,0.5891,AUTO-DENY,0,0.0,1
4402804050088,MANUAL_REVIEW,0.0,0.7534,0.3767,AUTO-APPROVE,8000,3013.6,1
4407995230570,MANUAL_REVIEW,0.0,0.9137,0.5432,AUTO-DENY,0,0.0,0
4409530312090,MANUAL_REVIEW,0.0,0.9319,0.466,AUTO-DENY,0,0.0,0
4410904074891,APPLICATION,0.0,0.4377,0.7812,AUTO-DENY,0,0.0,1
4413497450286,APPLICATION,0.0,0.5654,0.2827,AUTO-DENY,0,0.0,1
4413848157174,MANUAL_REVIEW,0.0,0.7963,0.3982,AUTO-APPROVE,8000,3185.6,1
4413985500854,APPLICATION,0.0,0.5803,0.7098,AUTO-DENY,0,0.0,1
4414647243851,MANUAL_REVIEW,0.0,0.9677,0.5162,AUTO-DENY,0,0.0,0
4415007158884,APPLICATION,0.0,0.5158,0.7421,AUTO-DENY,0,0.0,1
4415022789950,MANUAL_REVIEW,0.0,0.767,0.6165,AUTO-DENY,0,0.0,1
4417510401209,MANUAL_REVIEW,0.0,0.6512,0.6744,AUTO-DENY,0,0.0,1
4419133022305,MANUAL_REVIEW,0.0,0.6064,0.6968,AUTO-DENY,0,0.0,1
4420657058003,MANUAL_REVIEW,0.0,0.7067,0.6467,AUTO-DENY,0,0.0,1
4421442045695,MANUAL_REVIEW,0.0,0.8032,0.5984,AUTO-DENY,0,0.0,0
4422160551487,MANUAL_REVIEW,0.0,0.9231,0.4615,AUTO-DENY,0,0.0,1
4423928081831,MANUAL_REVIEW,0.0,0.9739,0.4869,AUTO-DENY,0,0.0,0
4425979962796,BEHAVIORAL,0.8,0.4548,0.2317,AUTO-APPROVE,10000,2317.0,0
4427974496616,MANUAL_REVIEW,0.0,0.8318,0.5841,AUTO-DENY,0,0.0,1
4429234867581,APPLICATION,0.0,0.2256,0.1128,AUTO-APPROVE,12000,1353.6,1
4432717900919,BEHAVIORAL,0.5882,0.402,0.0769,AUTO-APPROVE,25000,1922.5,0
4435839102587,BEHAVIORAL,0.5067,0.31,0.0338,AUTO-APPROVE,25000,844.9999999999999,0
4435947019795,APPLICATION,0.0,0.3212,0.1606,MANUAL,0,0.0,0
4439623707833,APPLICATION,0.0,0.2424,0.1212,AUTO-APPROVE,8000,969.6,0
4442079357369,APPLICATION,0.0,0.5379,0.731,AUTO-DENY,0,0.0,1
4443538573571,APPLICATION,0.0,0.4295,0.7853,AUTO-DENY,0,0.0,0
4444439027766,MANUAL_REVIEW,0.0,0.7973,0.3986,AUTO-APPROVE,8000,3188.8,0
4450037153707,MANUAL_REVIEW,0.0,0.9673,0.4836,AUTO-DENY,0,0.0,1
4450957529354,APPLICATION,0.0,0.354,0.823,AUTO-DENY,0,0.0,1
4451519302665,MANUAL_REVIEW,0.0,0.9868,0.4934,AUTO-DENY,0,0.0,0
4451965511152,APPLICATION,0.0,0.1869,0.0935,AUTO-APPROVE,12000,1122.0,0
4454999156076,MANUAL_REVIEW,0.0,0.915,0.5425,AUTO-DENY,0,0.0,0
4455261076900,MANUAL_REVIEW,0.0,0.8817,0.5591,AUTO-DENY,0,0.0,1
4456255956262,MANUAL_REVIEW,0.0,0.8237,0.4119,AUTO-DENY,0,0.0,0
4458804546338,MANUAL_REVIEW,0.0,0.9281,0.4641,AUTO-DENY,0,0.0,0
4462095005576,MANUAL_REVIEW,0.0,0.8672,0.5664,AUTO-DENY,0,0.0,1
4464088694711,BEHAVIORAL,0.725,0.2089,0.5701,AUTO-DENY,0,0.0,0
4466611564313,APPLICATION,0.0,0.5585,0.7208,AUTO-DENY,0,0.0,1
4469285335739,APPLICATION,0.0,0.4406,0.7797,AUTO-DENY,0,0.0,0
4472097206585,APPLICATION,0.0,0.5504,0.7248,AUTO-DENY,0,0.0,0
4473884509891,MANUAL_REVIEW,0.0,0.961,0.4805,AUTO-DENY,0,0.0,0
4475190633450,MANUAL_REVIEW,0.0,0.6752,0.3376,AUTO-APPROVE,8000,2700.8,0
4479319016614,BEHAVIORAL,0.5726,0.3513,0.2015,AUTO-APPROVE,10000,2015.0000000000002,0
4479648659418,APPLICATION,0.0,0.2091,0.8954,AUTO-DENY,0,0.0,1
4479706707352,APPLICATION,0.0,0.1883,0.0942,AUTO-APPROVE,12000,1130.4,0
4481314166605,MANUAL_REVIEW,0.0,0.9735,0.5132,AUTO-DENY,0,0.0,1
4482255201663,MANUAL_REVIEW,0.0,0.8814,0.4407,AUTO-DENY,0,0.0,0
4486292484782,APPLICATION,0.0,0.4935,0.2467,MANUAL,0,0.0,0
4487462928395,APPLICATION,0.0,0.4031,0.2015,MANUAL,0,0.0,0
4488133628930,BEHAVIORAL,0.6,0.7836,0.3245,MANUAL,0,0.0,0
4488899751429,APPLICATION,0.0,0.524,0.262,AUTO-DENY,0,0.0,1
4489540354464,BEHAVIORAL,0.6607,0.5143,0.133,AUTO-APPROVE,15000,1995.0,0
4489832063003,MANUAL_REVIEW,0.0,0.6749,0.3375,AUTO-APPROVE,8000,2700.0,0
4491669849530,BEHAVIORAL,1.0,0.5216,0.736,AUTO-DENY,0,0.0,1
4492878482834,APPLICATION,0.0,0.2488,0.1244,AUTO-APPROVE,8000,995.1999999999999,0
4496278645174,BEHAVIORAL,0.7647,0.7269,0.4865,AUTO-DENY,0,0.0,0
4497703582300,BEHAVIORAL,0.5938,0.9046,0.1224,AUTO-APPROVE,15000,1836.0,0
4501329463652,MANUAL_REVIEW,0.0,0.8706,0.4353,AUTO-DENY,0,0.0,0
4502441770570,BEHAVIORAL,0.5938,0.8843,0.3004,MANUAL,0,0.0,0
4504469569012,MANUAL_REVIEW,0.0,0.9412,0.4706,AUTO-DENY,0,0.0,0
4506194891311,MANUAL_REVIEW,0.0,0.815,0.4075,AUTO-DENY,0,0.0,0
4507577636065,MANUAL_REVIEW,0.0,0.9717,0.4858,AUTO-DENY,0,0.0,0
4509363043402,APPLICATION,0.0,0.4576,0.2288,MANUAL,0,0.0,0
4510065146442,MANUAL_REVIEW,0.0,0.6979,0.6511,AUTO-DENY,0,0.0,0
4510700062886,BEHAVIORAL,0.875,0.6063,0.5365,AUTO-DENY,0,0.0,1
4514380111566,MANUAL_REVIEW,0.0,0.687,0.3435,AUTO-APPROVE,8000,2748.0,0
4518496104689,MANUAL_REVIEW,0.0,0.7245,0.6377,AUTO-DENY,0,0.0,1
4521077425177,MANUAL_REVIEW,0.0,0.8393,0.4196,AUTO-DENY,0,0.0,0
4522899238522,MANUAL_REVIEW,0.0,0.7521,0.624,AUTO-DENY,0,0.0,0
4527267547599,MANUAL_REVIEW,0.0,0.8961,0.4481,AUTO-DENY,0,0.0,0
4527520852383,BEHAVIORAL,1.0,0.7624,0.2423,AUTO-APPROVE,10000,2423.0,0
4527653079904,MANUAL_REVIEW,0.0,0.9324,0.5338,AUTO-DENY,0,0.0,0
4529824821971,APPLICATION,0.0,0.5884,0.2942,AUTO-DENY,0,0.0,0
4529954560444,APPLICATION,0.0,0.5821,0.2911,AUTO-DENY,0,0.0,0
4531197867101,APPLICATION,0.0,0.5183,0.7409,AUTO-DENY,0,0.0,1
4531686951594,MANUAL_REVIEW,0.0,0.8977,0.5512,AUTO-DENY,0,0.0,1
4531994701235,BEHAVIORAL,0.5918,0.6735,0.6806,AUTO-DENY,0,0.0,1
4532256706688,MANUAL_REVIEW,0.0,0.961,0.4805,AUTO-DENY,0,0.0,1
4535832926029,APPLICATION,0.0,0.5405,0.7297,AUTO-DENY,0,0.0,1
4538557172929,APPLICATION,0.0,0.5337,0.2668,AUTO-DENY,0,0.0,0
4542510428567,MANUAL_REVIEW,0.0,0.9132,0.4566,AUTO-DENY,0,0.0,0
4543218784304,APPLICATION,0.0,0.4824,0.7588,AUTO-DENY,0,0.0,1
4545322094202,APPLICATION,0.0,0.411,0.7945,AUTO-DENY,0,0.0,1
4545524996508,MANUAL_REVIEW,0.0,0.6546,0.3273,AUTO-APPROVE,8000,2618.3999999999996,0
4545729241649,MANUAL_REVIEW,0.0,0.8572,0.5714,AUTO-DENY,0,0.0,0
4546004179157,MANUAL_REVIEW,0.0,0.8893,0.5553,AUTO-DENY,0,0.0,1
4547950138913,BEHAVIORAL,0.5849,0.8288,0.0814,AUTO-APPROVE,25000,2035.0,0
4550704543385,BEHAVIORAL,0.75,0.8302,0.2279,AUTO-APPROVE,10000,2279.0,0
4551766102696,MANUAL_REVIEW,0.0,0.7398,0.3699,AUTO-APPROVE,8000,2959.2000000000003,0
4552659842490,MANUAL_REVIEW,0.0,0.8708,0.5646,AUTO-DENY,0,0.0,0
4555709959368,APPLICATION,0.0,0.3813,0.8094,AUTO-DENY,0,0.0,1
4555937041863,APPLICATION,0.0,0.587,0.2935,AUTO-DENY,0,0.0,0
4558164340539,APPLICATION,0.0,0.4523,0.2262,MANUAL,0,0.0,0
4558439652344,BEHAVIORAL,0.5167,0.6855,0.2069,AUTO-APPROVE,10000,2069.0,1
4561968085357,APPLICATION,0.0,0.5656,0.7172,AUTO-DENY,0,0.0,1
4563151669582,APPLICATION,0.0,0.3238,0.8381,AUTO-DENY,0,0.0,1
4563759611438,MANUAL_REVIEW,0.0,0.7811,0.3905,AUTO-APPROVE,8000,3124.0,0
4567434647263,MANUAL_REVIEW,0.0,0.731,0.6345,AUTO-DENY,0,0.0,0
4567842569314,APPLICATION,0.0,0.4526,0.2263,MANUAL,0,0.0,0
4568397816835,APPLICATION,0.0,0.1663,0.0831,AUTO-APPROVE,12000,997.1999999999999,0
4570487629714,MANUAL_REVIEW,0.0,0.8265,0.4133,AUTO-DENY,0,0.0,0
4570550261675,APPLICATION,0.0,0.3352,0.1676,MANUAL,0,0.0,0
4571378610826,MANUAL_REVIEW,0.0,0.7498,0.3749,AUTO-APPROVE,8000,2999.2000000000003,0
4571541216558,APPLICATION,0.0,0.2149,0.1075,AUTO-APPROVE,12000,1290.0,0
4574240968398,BEHAVIORAL,0.7045,0.6617,0.4447,AUTO-DENY,0,0.0,0
4575809406132,APPLICATION,0.0,0.543,0.7285,AUTO-DENY,0,0.0,0
4576548137449,BEHAVIORAL,0.6875,0.6993,0.098,AUTO-APPROVE,25000,2450.0,0
4576979926402,APPLICATION,0.0,0.3755,0.1878,MANUAL,0,0.0,0
4578156394545,APPLICATION,0.0,0.5936,0.2968,AUTO-DENY,0,0.0,0
4581042424669,MANUAL_REVIEW,0.0,0.7346,0.6327,AUTO-DENY,0,0.0,1
4581481805067,APPLICATION,0.0,0.5464,0.7268,AUTO-DENY,0,0.0,1
4582310197599,BEHAVIORAL,0.55,0.3869,0.7453,AUTO-DENY,0,0.0,1
4583865335449,MANUAL_REVIEW,0.0,0.8445,0.4223,AUTO-DENY,0,0.0,0
4584854108142,BEHAVIORAL,0.75,0.9779,0.3029,MANUAL,0,0.0,0
4586052266138,MANUAL_REVIEW,0.0,0.9133,0.4567,AUTO-DENY,0,0.0,0
4587165974983,APPLICATION,0.0,0.4828,0.7586,AUTO-DENY,0,0.0,1
4587806706803,APPLICATION,0.0,0.5797,0.2898,AUTO-DENY,0,0.0,1
4592384990698,MANUAL_REVIEW,0.0,0.6764,0.3382,AUTO-APPROVE,8000,2705.6,0
4604182127855,MANUAL_REVIEW,0.0,0.9093,0.5453,AUTO-DENY,0,0.0,1
4605054113006,MANUAL_REVIEW,0.0,0.9827,0.4913,AUTO-DENY,0,0.0,0
4605703231752,APPLICATION,0.0,0.1849,0.0925,AUTO-APPROVE,12000,1110.0,0
4607769321442,MANUAL_REVIEW,0.0,0.6172,0.6914,AUTO-DENY,0,0.0,1
4608485226169,APPLICATION,0.0,0.3565,0.1783,MANUAL,0,0.0,0
4610384773256,MANUAL_REVIEW,0.0,0.7022,0.6489,AUTO-DENY,0,0.0,1
4613089482022,APPLICATION,0.0,0.5084,0.2542,AUTO-DENY,0,0.0,1
4616424260772,APPLICATION,0.0,0.5623,0.7188,AUTO-DENY,0,0.0,0
4617065015086,MANUAL_REVIEW,0.0,0.6567,0.6716,AUTO-DENY,0,0.0,1
4622641399092,MANUAL_REVIEW,0.0,0.8131,0.5935,AUTO-DENY,0,0.0,1
4623609822432,MANUAL_REVIEW,0.0,0.6685,0.6658,AUTO-DENY,0,0.0,0
4625019190550,APPLICATION,0.0,0.4081,0.796,AUTO-DENY,0,0.0,1
4625961542302,BEHAVIORAL,1.0,0.7453,0.3797,AUTO-DENY,0,0.0,0
4627689844675,BEHAVIORAL,0.6957,0.4288,0.6075,AUTO-DENY,0,0.0,1
4628392472619,MANUAL_REVIEW,0.0,0.7583,0.3792,AUTO-APPROVE,8000,3033.6,0
4633659518157,APPLICATION,0.0,0.5653,0.2826,AUTO-DENY,0,0.0,0
4635570466596,BEHAVIORAL,0.6957,0.7087,0.1054,AUTO-APPROVE,15000,1581.0,0
4635638672637,MANUAL_REVIEW,0.0,0.8003,0.4002,AUTO-DENY,0,0.0,0
4638561038195,MANUAL_REVIEW,0.0,0.6138,0.3069,AUTO-APPROVE,8000,2455.2000000000003,1
4638980772350,MANUAL_REVIEW,0.0,0.9225,0.5388,AUTO-DENY,0,0.0,1
4641084860859,APPLICATION,0.0,0.5746,0.7127,AUTO-DENY,0,0.0,1
4641349954787,APPLICATION,0.0,0.154,0.077,AUTO-APPROVE,20000,1540.0,0
4642606639857,BEHAVIORAL,0.6125,0.9682,0.1726,AUTO-APPROVE,15000,2589.0,0
4643673021637,BEHAVIORAL,0.68,0.7913,0.563,AUTO-DENY,0,0.0,1
4646230564784,MANUAL_REVIEW,0.0,0.836,0.582,AUTO-DENY,0,0.0,0
4652127379468,BEHAVIORAL,0.5249,0.5111,0.0503,AUTO-APPROVE,25000,1257.5,0
4655880244099,APPLICATION,0.0,0.4525,0.7738,AUTO-DENY,0,0.0,1
4658933724223,BEHAVIORAL,0.6452,0.9674,0.606,AUTO-DENY,0,0.0,1
4659249044939,APPLICATION,0.0,0.2049,0.8975,AUTO-DENY,0,0.0,1
4661942847846,MANUAL_REVIEW,0.0,0.8328,0.5836,AUTO-DENY,0,0.0,0
4665435925514,BEHAVIORAL,0.625,0.4614,0.2025,AUTO-APPROVE,10000,2025.0000000000002,0
4665533289919,MANUAL_REVIEW,0.0,0.9973,0.4987,AUTO-DENY,0,0.0,0
4667761050882,APPLICATION,0.0,0.4721,0.236,MANUAL,0,0.0,0
4667920137066,MANUAL_REVIEW,0.0,0.8954,0.5523,AUTO-DENY,0,0.0,0
4668205881977,BEHAVIORAL,0.8214,0.5731,0.7146,AUTO-DENY,0,0.0,1
4669196166780,MANUAL_REVIEW,0.0,0.8029,0.5985,AUTO-DENY,0,0.0,1
4670603161824,MANUAL_REVIEW,0.0,0.6101,0.6949,AUTO-DENY,0,0.0,1
4671302727917,APPLICATION,0.0,0.31,0.155,MANUAL,0,0.0,0
4680390021786,MANUAL_REVIEW,0.0,0.8739,0.563,AUTO-DENY,0,0.0,0
4681394383909,BEHAVIORAL,0.8214,0.2114,0.0752,AUTO-APPROVE,25000,1880.0,0
4685850437038,BEHAVIORAL,0.5063,0.1766,0.0949,AUTO-APPROVE,25000,2372.5,0
4685888435770,MANUAL_REVIEW,0.0,0.9062,0.4531,AUTO-DENY,0,0.0,0
4687101834722,APPLICATION,0.0,0.211,0.8945,AUTO-DENY,0,0.0,1
4691007022010,MANUAL_REVIEW,0.0,0.6115,0.6943,AUTO-DENY,0,0.0,1
4691490285948,BEHAVIORAL,0.6552,0.8389,0.3761,AUTO-DENY,0,0.0,0
4693527667965,APPLICATION,0.0,0.4337,0.7831,AUTO-DENY,0,0.0,1
4694453544397,BEHAVIORAL,0.7812,0.8147,0.1443,AUTO-APPROVE,15000,2164.5,0
4695322959020,APPLICATION,0.0,0.4526,0.2263,MANUAL,0,0.0,0
4700768609880,MANUAL_REVIEW,0.0,0.7812,0.3906,AUTO-APPROVE,8000,3124.8,0
4701560867727,MANUAL_REVIEW,0.0,0.9577,0.4789,AUTO-DENY,0,0.0,0
4702191386633,MANUAL_REVIEW,0.0,0.64,0.32,AUTO-APPROVE,8000,2560.0,0
4702583082832,APPLICATION,0.0,0.3528,0.8236,AUTO-DENY,0,0.0,1
4706200675152,MANUAL_REVIEW,0.0,0.7544,0.3772,AUTO-APPROVE,8000,3017.6,0
4710313375421,MANUAL_REVIEW,0.0,0.8673,0.4336,AUTO-DENY,0,0.0,0
4712698193599,MANUAL_REVIEW,0.0,0.9444,0.4722,AUTO-DENY,0,0.0,0
4716858412219,APPLICATION,0.0,0.5891,0.2946,AUTO-DENY,0,0.0,0
4718608510411,BEHAVIORAL,0.9286,0.8823,0.5603,AUTO-DENY,0,0.0,1
4721997849292,BEHAVIORAL,0.5714,0.6962,0.1931,AUTO-APPROVE,10000,1931.0,0
4727099961317,BEHAVIORAL,0.95,0.8623,0.5133,AUTO-DENY,0,0.0,1
4728554866381,APPLICATION,0.0,0.4568,0.2284,MANUAL,0,0.0,0
4733213954421,APPLICATION,0.0,0.4974,0.7513,AUTO-DENY,0,0.0,1
4737048292298,BEHAVIORAL,0.6023,0.7645,0.2459,AUTO-APPROVE,10000,2459.0,0
4738298909502,APPLICATION,0.0,0.333,0.1665,MANUAL,0,0.0,0
4738733770114,BEHAVIORAL,0.8462,0.6008,0.2542,MANUAL,0,0.0,0
4739059488032,APPLICATION,0.0,0.5994,0.2997,AUTO-DENY,0,0.0,0
4739783446502,MANUAL_REVIEW,0.0,0.8993,0.5504,AUTO-DENY,0,0.0,1
4743102656810,APPLICATION,0.0,0.3558,0.1779,MANUAL,0,0.0,0
4743653797253,MANUAL_REVIEW,0.0,0.8542,0.5729,AUTO-DENY,0,0.0,1
4745767766942,APPLICATION,0.0,0.5492,0.7254,AUTO-DENY,0,0.0,1
4747677351061,APPLICATION,0.0,0.2732,0.1366,AUTO-APPROVE,8000,1092.8,0
4748375418938,BEHAVIORAL,0.75,0.7822,0.5205,AUTO-DENY,0,0.0,0
4748478405172,MANUAL_REVIEW,0.0,0.6596,0.6702,AUTO-DENY,0,0.0,0
4749080428197,BEHAVIORAL,0.8,0.9788,0.6604,AUTO-DENY,0,0.0,1
4754506296231,MANUAL_REVIEW,0.0,0.9656,0.5172,AUTO-DENY,0,0.0,0
4755551638953,MANUAL_REVIEW,0.0,0.6908,0.6546,AUTO-DENY,0,0.0,0
4756191843098,MANUAL_REVIEW,0.0,0.6782,0.3391,AUTO-APPROVE,8000,2712.8,1
4757314179299,MANUAL_REVIEW,0.0,0.6107,0.3053,AUTO-APPROVE,8000,2442.4,1
4761376993918,MANUAL_REVIEW,0.0,0.9882,0.5059,AUTO-DENY,0,0.0,1
4761802798060,BEHAVIORAL,0.515,0.677,0.0746,AUTO-APPROVE,25000,1865.0,0
4762378109627,APPLICATION,0.0,0.5437,0.7282,AUTO-DENY,0,0.0,1
4762869172308,APPLICATION,0.0,0.4053,0.7973,AUTO-DENY,0,0.0,1
4767082056435,APPLICATION,0.0,0.4858,0.2429,MANUAL,0,0.0,0
4768478844860,MANUAL_REVIEW,0.0,0.7416,0.6292,AUTO-DENY,0,0.0,0
4768907363863,APPLICATION,0.0,0.588,0.294,AUTO-DENY,0,0.0,0
4772181621523,APPLICATION,0.0,0.5932,0.2966,AUTO-DENY,0,0.0,0
4775228797560,APPLICATION,0.0,0.5087,0.2544,AUTO-DENY,0,0.0,0
4779275806852,APPLICATION,0.0,0.3528,0.8236,AUTO-DENY,0,0.0,1
4780475442662,APPLICATION,0.0,0.4492,0.2246,MANUAL,0,0.0,0
4781488276256,BEHAVIORAL,0.5849,0.5044,0.0675,AUTO-APPROVE,25000,1687.5,0
4783384962590,MANUAL_REVIEW,0.0,0.6714,0.3357,AUTO-APPROVE,8000,2685.6,1
4787956672222,APPLICATION,0.0,0.5371,0.7315,AUTO-DENY,0,0.0,0
4789692918764,BEHAVIORAL,0.5429,0.672,0.0762,AUTO-APPROVE,25000,1905.0,0
4790780878611,MANUAL_REVIEW,0.0,0.8266,0.4133,AUTO-DENY,0,0.0,0
4790949490671,BEHAVIORAL,0.625,0.8448,0.274,MANUAL,0,0.0,0
4798206545250,MANUAL_REVIEW,0.0,0.9009,0.4505,AUTO-DENY,0,0.0,0
4798279315116,MANUAL_REVIEW,0.0,0.9493,0.4747,AUTO-DENY,0,0.0,0
4799574945523,MANUAL_REVIEW,0.0,0.9384,0.4692,AUTO-DENY,0,0.0,1
4800066787219,MANUAL_REVIEW,0.0,0.8273,0.5863,AUTO-DENY,0,0.0,1
4803291368282,BEHAVIORAL,0.5425,0.7733,0.1492,AUTO-APPROVE,15000,2238.0,0
4810067622823,APPLICATION,0.0,0.2779,0.139,AUTO-APPROVE,8000,1112.0,0
4810981652202,APPLICATION,0.0,0.2159,0.1079,AUTO-APPROVE,12000,1294.8,0
4811274605109,APPLICATION,0.0,0.3511,0.8244,AUTO-DENY,0,0.0,1
4812827741931,BEHAVIORAL,0.8214,0.309,0.0951,AUTO-APPROVE,25000,2377.5,0
4816786060517,APPLICATION,0.0,0.1677,0.0838,AUTO-APPROVE,12000,1005.6,0
4823270851783,MANUAL_REVIEW,0.0,0.6303,0.3152,AUTO-APPROVE,8000,2521.6,0
4824453049313,MANUAL_REVIEW,0.0,0.7689,0.6156,AUTO-DENY,0,0.0,1
4825398030145,APPLICATION,0.0,0.4768,0.7616,AUTO-DENY,0,0.0,1
4828985968411,BEHAVIORAL,0.65,0.5944,0.4425,AUTO-DENY,0,0.0,0
4830368927224,BEHAVIORAL,0.5041,0.2519,0.138,AUTO-APPROVE,15000,2070.0,0
4831316358047,MANUAL_REVIEW,0.0,0.664,0.668,AUTO-DENY,0,0.0,1
4832760364570,BEHAVIORAL,0.5692,0.5342,0.2055,AUTO-APPROVE,10000,2055.0,0
4833799173280,APPLICATION,0.0,0.5491,0.7254,AUTO-DENY,0,0.0,1
4834845677582,BEHAVIORAL,0.7368,0.6707,0.731,AUTO-DENY,0,0.0,1
4836926295350,BEHAVIORAL,0.725,0.6844,0.2211,AUTO-APPROVE,10000,2211.0,0
4837150718992,APPLICATION,0.0,0.4437,0.2218,MANUAL,0,0.0,0
4840157061619,BEHAVIORAL,0.6364,0.8574,0.1114,AUTO-APPROVE,15000,1671.0,0
4841247062805,MANUAL_REVIEW,0.0,0.6145,0.3073,AUTO-APPROVE,8000,2458.4,0
4841851195013,MANUAL_REVIEW,0.0,0.9662,0.4831,AUTO-DENY,0,0.0,0
4843631419771,MANUAL_REVIEW,0.0,0.7589,0.6205,AUTO-DENY,0,0.0,1
4845524470521,MANUAL_REVIEW,0.0,0.7132,0.6434,AUTO-DENY,0,0.0,1
4847310686403,APPLICATION,0.0,0.3337,0.1669,MANUAL,0,0.0,0
4855187824987,MANUAL_REVIEW,0.0,0.7149,0.6426,AUTO-DENY,0,0.0,1
4855808838712,BEHAVIORAL,0.5049,0.2074,0.3136,MANUAL,0,0.0,0
4857590164753,BEHAVIORAL,1.0,0.2984,0.6618,AUTO-DENY,0,0.0,1
4859518181120,MANUAL_REVIEW,0.0,0.961,0.5195,AUTO-DENY,0,0.0,0
4860837326605,MANUAL_REVIEW,0.0,0.6883,0.6559,AUTO-DENY,0,0.0,1
4861620233266,BEHAVIORAL,0.6731,0.979,0.3021,MANUAL,0,0.0,0
4864680137650,MANUAL_REVIEW,0.0,0.966,0.483,AUTO-DENY,0,0.0,0
4866446598903,MANUAL_REVIEW,0.0,0.9831,0.5085,AUTO-DENY,0,0.0,1
