id_cliente,orders_count,valor_min,valor_max,valor_mean,valor_median,valor_std,delay_mean,delay_max,pct_orders_delayed,last_order_date,first_order_date,recency_days,orders_per_month
3154095386640,3,250.0,750.0,416.6666666666667,250.0,288.6751345948129,-14.666666666666666,5.0,0.6666666666666666,2024-01-24,2023-11-22,847,1.4285714285714286
3166060271273,3,250.0,750.0,583.3333333333334,750.0,288.67513459481285,2.3333333333333335,5.0,1.0,2023-11-06,2023-10-24,926,6.9230769230769225
3177691850880,3,250.0,250.0,250.0,250.0,0.0,2.3333333333333335,3.0,1.0,2023-06-22,2023-05-31,1063,4.090909090909091
3192618525263,3,250.0,250.0,250.0,250.0,0.0,-50.0,-50.0,0.0,2023-07-25,2023-06-12,1030,2.0930232558139537
3197601678941,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2023-06-01,2023-02-25,1084,0.9375
3199775602071,3,250.0,250.0,250.0,250.0,0.0,-15.333333333333334,3.0,0.6666666666666666,2024-03-26,2023-10-03,785,0.5142857142857143
3203166621981,3,250.0,250.0,250.0,250.0,0.0,-16.0,1.0,0.6666666666666666,2023-12-06,2023-11-28,896,11.25
3219356462494,3,250.0,250.0,250.0,250.0,0.0,3.0,5.0,1.0,2023-05-09,2023-03-14,1107,1.6071428571428572
3237695980369,3,250.0,250.0,250.0,250.0,0.0,-14.666666666666666,5.0,0.6666666666666666,2023-08-03,2023-06-15,1021,1.836734693877551
3251106345464,3,250.0,250.0,250.0,250.0,0.0,-50.0,-50.0,0.0,2023-10-16,2023-08-14,947,1.4285714285714286
3255994452574,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2023-07-17,2023-06-20,1038,3.333333333333333
3275475141380,2,250.0,250.0,250.0,250.0,0.0,2.0,3.0,1.0,2023-07-11,2023-06-30,1044,5.454545454545455
3310630386222,3,250.0,250.0,250.0,250.0,0.0,3.0,3.0,1.0,2023-05-29,2023-05-05,1087,3.75
3310633687233,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2023-08-21,2023-07-18,1003,2.6470588235294117
3315475386238,3,250.0,250.0,250.0,250.0,0.0,-13.0,8.0,0.6666666666666666,2023-11-20,2023-10-23,912,3.2142857142857144
3324781541084,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,1.0,1.0,1.0,2023-04-11,2023-03-17,1135,3.5999999999999996
3326510447644,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,-33.0,1.0,0.3333333333333333,2023-07-20,2023-06-27,1035,3.913043478260869
3327840832503,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2024-01-18,2023-02-02,853,0.2571428571428572
3330257166187,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,-33.0,1.0,0.3333333333333333,2024-08-23,2023-05-24,635,0.19693654266958427
3331478110976,3,250.0,1500.0,833.3333333333334,750.0,629.1528696058958,-50.0,-50.0,0.0,2023-05-19,2023-05-03,1097,5.625
3331677696569,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,-50.0,-50.0,0.0,2023-07-21,2023-07-03,1034,5.0
3339684155047,3,750.0,750.0,750.0,750.0,0.0,-50.0,-50.0,0.0,2024-09-17,2024-09-03,610,6.428571428571429
3345769688743,3,750.0,750.0,750.0,750.0,0.0,1.6666666666666667,3.0,1.0,2023-04-04,2023-03-22,1142,6.9230769230769225
3350649334287,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,1.0,1.0,1.0,2024-02-01,2023-11-24,839,1.3043478260869565
3360295514688,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2023-11-29,2023-11-06,903,3.913043478260869
3382090435046,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2023-12-14,2023-11-24,888,4.5
3384432493099,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2023-10-30,2023-10-10,933,4.5
3386569374636,3,250.0,250.0,250.0,250.0,0.0,-16.0,1.0,0.6666666666666666,2024-06-12,2024-03-14,707,1.0
3387140705844,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,1.0,1.0,1.0,2023-04-05,2023-03-27,1141,10.0
3396782840730,3,250.0,250.0,250.0,250.0,0.0,3.0,5.0,1.0,2023-08-10,2023-07-19,1014,4.090909090909091
3406299429712,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2024-10-24,2023-09-21,573,0.22556390977443608
3423522517090,3,250.0,250.0,250.0,250.0,0.0,4.833333333333333,12.5,1.0,2024-03-30,2023-09-25,781,0.48128342245989303
3427001941370,3,250.0,1500.0,833.3333333333334,750.0,629.1528696058958,1.0,1.0,1.0,2022-09-21,2022-09-14,1337,12.857142857142858
3446900056311,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,7.166666666666667,12.5,1.0,2024-01-18,2023-09-19,853,0.7438016528925621
3459230658400,3,250.0,250.0,250.0,250.0,0.0,-50.0,-50.0,0.0,2023-08-02,2023-07-17,1022,5.625
3459428322412,3,250.0,5001000.0,1667166.6666666667,250.0,2887184.358650021,-33.0,1.0,0.3333333333333333,2024-07-18,2022-12-19,671,0.1559792027729636
3460411117295,3,250.0,750.0,416.6666666666667,250.0,288.6751345948129,1.0,1.0,1.0,2023-04-26,2023-03-15,1120,2.142857142857143
3464109977526,3,250.0,750.0,416.6666666666667,250.0,288.6751345948129,-50.0,-50.0,0.0,2023-10-23,2023-10-09,940,6.428571428571429
3467901896938,3,250.0,250.0,250.0,250.0,0.0,8.166666666666666,22.5,1.0,2024-04-22,2023-05-17,758,0.26392961876832843
3469531155445,3,250.0,250.0,250.0,250.0,0.0,3.3333333333333335,8.0,1.0,2024-01-29,2023-09-28,842,0.7317073170731708
3469739510276,3,750.0,1500.0,1000.0,750.0,433.0127018922193,1.0,1.0,1.0,2023-08-01,2023-05-03,1023,1.0
3473704618913,3,250.0,250.0,250.0,250.0,0.0,-33.0,1.0,0.3333333333333333,2024-03-03,2023-06-14,808,0.34220532319391633
3473802856488,3,250.0,750.0,583.3333333333334,750.0,288.6751345948129,1.6666666666666667,3.0,1.0,2023-02-24,2023-02-08,1181,5.625
3475844198000,3,250.0,750.0,416.6666666666667,250.0,288.6751345948129,-33.0,1.0,0.3333333333333333,2023-07-11,2023-06-16,1044,3.5999999999999996
3476527849977,3,250.0,750.0,583.3333333333334,750.0,288.67513459481285,-16.0,1.0,0.6666666666666666,2024-06-01,2024-05-22,718,9.0
3488648187346,3,250.0,250.0,250.0,250.0,0.0,-15.333333333333334,3.0,0.6666666666666666,2023-07-05,2023-05-22,1050,2.0454545454545454
3491850646738,3,250.0,250.0,250.0,250.0,0.0,-16.0,1.0,0.6666666666666666,2023-12-14,2023-02-02,888,0.2857142857142857
3521061557616,3,250.0,250.0,250.0,250.0,0.0,-32.333333333333336,3.0,0.3333333333333333,2024-05-29,2023-02-16,721,0.19230769230769232
3522018696371,3,250.0,250.0,250.0,250.0,0.0,-30.666666666666668,8.0,0.3333333333333333,2023-04-03,2023-03-03,1143,2.9032258064516125
3522809036459,3,250.0,250.0,250.0,250.0,0.0,9.5,22.5,1.0,2024-06-02,2023-09-27,717,0.36144578313253006
3523539909534,3,250.0,250.0,250.0,250.0,0.0,-50.0,-50.0,0.0,2023-04-29,2023-03-31,1117,3.103448275862069
3544196416418,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2023-10-01,2023-08-17,962,2.0
3547742523399,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2024-04-30,2023-07-20,750,0.3157894736842105
3557513369927,3,250.0,750.0,583.3333333333334,750.0,288.67513459481285,3333355.0,5000030.0,1.0,2023-06-30,2023-06-23,1055,12.857142857142858
3582080584441,3,250.0,250.0,250.0,250.0,0.0,4.833333333333333,12.5,1.0,2024-01-25,2023-05-22,846,0.36290322580645157
3587125197083,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2023-08-16,2023-08-02,1008,6.428571428571429
3591555670667,3,250.0,250.0,250.0,250.0,0.0,2.3333333333333335,3.0,1.0,2023-09-14,2023-07-20,979,1.6071428571428572
3620923293723,3,250.0,250.0,250.0,250.0,0.0,3.3333333333333335,8.0,1.0,2023-09-15,2023-08-24,978,4.090909090909091
3623501499565,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2023-04-25,2023-04-10,1121,6.0
3632506794925,3,250.0,5001000.0,1667333.3333333333,750.0,2887040.0319069587,-33.0,1.0,0.3333333333333333,2023-02-28,2023-01-16,1177,2.0930232558139537
3642927174697,3,250.0,250.0,250.0,250.0,0.0,-50.0,-50.0,0.0,2022-06-02,2022-05-31,1448,45.0
3650154432987,3,250.0,5001000.0,1667333.3333333333,750.0,2887040.0319069587,1.6666666666666667,3.0,1.0,2023-05-31,2023-05-16,1085,6.0
3657909391590,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2024-05-09,2023-09-22,741,0.3913043478260869
3666785109801,3,250.0,250.0,250.0,250.0,0.0,-16.0,1.0,0.6666666666666666,2023-10-31,2023-10-06,932,3.5999999999999996
3680894266008,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2023-11-13,2023-09-28,919,1.9565217391304346
3696600577525,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2023-08-03,2023-07-17,1021,5.294117647058823
3696797831707,3,250.0,750.0,416.6666666666667,250.0,288.6751345948129,-12.166666666666666,12.5,0.6666666666666666,2024-02-28,2024-01-24,812,2.571428571428571
3703815540508,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2024-04-24,2023-08-24,756,0.36885245901639346
3734805007754,3,250.0,250.0,250.0,250.0,0.0,-16.0,1.0,0.6666666666666666,2023-06-20,2023-06-05,1065,6.0
3735377529151,3,250.0,1500.0,833.3333333333334,750.0,629.1528696058958,1.0,1.0,1.0,2023-08-28,2023-08-08,996,4.5
3739914251292,3,250.0,250.0,250.0,250.0,0.0,4.333333333333333,5.0,1.0,2023-08-22,2023-06-02,1002,1.111111111111111
3745985007552,3,250.0,250.0,250.0,250.0,0.0,-12.333333333333334,8.0,0.6666666666666666,2024-03-14,2023-11-17,797,0.7627118644067797
3753335285617,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,8.833333333333334,22.5,1.0,2023-09-18,2023-07-31,975,1.836734693877551
3753878728255,3,250.0,750.0,416.6666666666667,250.0,288.6751345948129,-33.0,1.0,0.3333333333333333,2023-09-29,2023-08-23,964,2.4324324324324325
3754621621672,3,250.0,250.0,250.0,250.0,0.0,-50.0,-50.0,0.0,2023-09-19,2023-08-03,974,1.9148936170212767
3755108266284,3,250.0,250.0,250.0,250.0,0.0,-32.333333333333336,3.0,0.3333333333333333,2023-09-22,2023-09-04,971,5.0
3775864454646,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,1.6666666666666667,3.0,1.0,2023-10-17,2023-09-26,946,4.285714285714286
3791914295534,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2023-08-11,2023-07-17,1013,3.5999999999999996
3801757903951,3,250.0,250.0,250.0,250.0,0.0,-16.0,1.0,0.6666666666666666,2023-09-11,2023-08-23,982,4.736842105263158
3802614176273,3,250.0,250.0,250.0,250.0,0.0,-14.666666666666666,5.0,0.6666666666666666,2023-09-26,2023-08-28,967,3.103448275862069
3823898192735,3,250.0,250.0,250.0,250.0,0.0,-14.0,5.0,0.6666666666666666,2023-08-17,2023-07-21,1007,3.333333333333333
3833610326118,3,250.0,250.0,250.0,250.0,0.0,-16.0,1.0,0.6666666666666666,2023-10-31,2023-09-27,932,2.6470588235294117
3845798521698,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2023-07-17,2023-05-07,1038,1.267605633802817
3854899383358,3,250.0,1500.0,666.6666666666666,250.0,721.6878364870322,1.6666666666666667,3.0,1.0,2023-04-27,2023-03-30,1119,3.2142857142857144
3859702112740,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2023-04-25,2023-03-23,1121,2.727272727272727
3882070496100,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,-33.0,1.0,0.3333333333333333,2023-03-14,2023-02-14,1163,3.2142857142857144
3883010678163,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,-13.0,8.0,0.6666666666666666,2025-02-03,2023-07-12,471,0.15734265734265734
3883357889172,3,250.0,250.0,250.0,250.0,0.0,1666643.3333333333,5000030.0,0.3333333333333333,2025-05-05,2023-02-13,380,0.11083743842364532
3884908892550,3,250.0,250.0,250.0,250.0,0.0,-1.3333333333333333,45.0,0.6666666666666666,2024-02-22,2023-08-02,818,0.4411764705882353
3886273909105,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2023-12-08,2023-02-16,894,0.30508474576271183
3889437918560,3,250.0,250.0,250.0,250.0,0.0,-50.0,-50.0,0.0,2023-11-21,2023-11-03,911,5.0
3901580045982,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2023-11-22,2023-10-25,910,3.2142857142857144
3901955932453,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2024-05-08,2024-05-02,742,15.0
3904237311350,3,250.0,750.0,416.6666666666667,250.0,288.6751345948129,1.6666666666666667,3.0,1.0,2023-05-30,2023-02-01,1086,0.7627118644067797
3924760678087,3,250.0,250.0,250.0,250.0,0.0,-50.0,-50.0,0.0,2024-10-31,2023-06-19,566,0.18
3939901120063,3,250.0,750.0,583.3333333333334,750.0,288.67513459481285,-14.666666666666666,5.0,0.6666666666666666,2024-02-02,2023-05-30,838,0.36290322580645157
3941975199612,2,250.0,250.0,250.0,250.0,0.0,4.5,8.0,1.0,2023-07-24,2023-07-19,1031,12.0
3955130981639,3,750.0,1500.0,1000.0,750.0,433.0127018922193,-14.666666666666666,5.0,0.6666666666666666,2024-06-18,2024-01-24,701,0.6164383561643836
3980457332297,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2024-01-08,2023-11-22,863,1.9148936170212767
3986329901156,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2024-04-26,2023-09-26,754,0.4225352112676057
3994138233762,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2023-06-14,2023-05-23,1071,4.090909090909091
3994508883586,2,250.0,250.0,250.0,250.0,0.0,-22.5,5.0,0.5,2024-01-18,2023-12-14,853,1.7142857142857142
4007693356187,3,750.0,1500.0,1250.0,1500.0,433.0127018922193,-16.0,1.0,0.6666666666666666,2023-06-26,2023-03-20,1059,0.9183673469387755
4010682111784,3,250.0,250.0,250.0,250.0,0.0,5.0,5.0,1.0,2023-04-04,2023-03-28,1142,12.857142857142858
4015245389525,3,250.0,250.0,250.0,250.0,0.0,3.3333333333333335,8.0,1.0,2023-08-10,2023-07-13,1014,3.2142857142857144
4032111748365,3,250.0,250.0,250.0,250.0,0.0,2.3333333333333335,3.0,1.0,2023-08-10,2023-07-21,1014,4.5
4039079720946,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2023-02-24,2023-02-14,1181,9.0
4044869580539,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,-14.666666666666666,5.0,0.6666666666666666,2023-08-24,2023-07-20,1000,2.571428571428571
4050449611399,3,250.0,250.0,250.0,250.0,0.0,45.0,45.0,1.0,2023-07-10,2023-05-09,1045,1.4516129032258063
4065180605263,3,250.0,750.0,583.3333333333334,750.0,288.67513459481285,3.0,5.0,1.0,2023-07-19,2023-06-29,1036,4.5
4070888863785,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2023-03-29,2023-03-25,1148,22.5
4075544140053,3,250.0,250.0,250.0,250.0,0.0,-50.0,-50.0,0.0,2024-11-16,2024-11-07,550,10.0
4085715023945,3,250.0,250.0,250.0,250.0,0.0,3.3333333333333335,8.0,1.0,2024-01-31,2023-05-16,840,0.3461538461538462
4087994405687,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2023-10-25,2023-10-04,938,4.285714285714286
4107270150872,3,250.0,250.0,250.0,250.0,0.0,2.3333333333333335,3.0,1.0,2023-06-16,2023-05-25,1069,4.090909090909091
4112076861564,3,250.0,750.0,416.6666666666667,250.0,288.6751345948129,1.0,1.0,1.0,2023-05-29,2023-04-05,1087,1.6666666666666665
4112577319421,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2024-05-08,2023-11-29,742,0.5590062111801243
4113074685047,3,250.0,250.0,250.0,250.0,0.0,3.0,3.0,1.0,2023-04-03,2023-02-16,1143,1.9565217391304346
4116636573897,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2023-08-24,2023-07-14,1000,2.1951219512195124
4119072858006,3,250.0,250.0,250.0,250.0,0.0,-33.0,1.0,0.3333333333333333,2023-06-28,2023-06-14,1057,6.428571428571429
4121960432517,3,250.0,250.0,250.0,250.0,0.0,-50.0,-50.0,0.0,2026-01-12,2024-04-08,128,0.13975155279503107
4124082015887,3,250.0,250.0,250.0,250.0,0.0,2.3333333333333335,3.0,1.0,2023-09-20,2023-06-29,973,1.0843373493975903
4133874634331,3,250.0,250.0,250.0,250.0,0.0,2.3333333333333335,5.0,1.0,2024-02-16,2023-10-02,824,0.6569343065693432
4136348833390,3,250.0,250.0,250.0,250.0,0.0,-33.0,1.0,0.3333333333333333,2023-11-16,2023-10-10,916,2.4324324324324325
4138030677203,3,250.0,250.0,250.0,250.0,0.0,-16.0,1.0,0.6666666666666666,2023-07-25,2023-06-19,1030,2.5
4139112714980,3,750.0,1500.0,1250.0,1500.0,433.0127018922193,-16.0,1.0,0.6666666666666666,2023-08-03,2023-01-11,1021,0.4411764705882353
4139629329214,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2023-03-14,2023-02-06,1163,2.5
4140855438741,3,250.0,250.0,250.0,250.0,0.0,-33.0,1.0,0.3333333333333333,2023-08-29,2023-07-11,995,1.836734693877551
4155580478569,3,250.0,250.0,250.0,250.0,0.0,-16.0,1.0,0.6666666666666666,2023-10-25,2023-09-27,938,3.2142857142857144
4180914548855,2,250.0,250.0,250.0,250.0,0.0,-24.5,1.0,0.5,2023-10-06,2023-07-21,957,0.7792207792207791
4190203533181,3,250.0,250.0,250.0,250.0,0.0,-33.0,1.0,0.3333333333333333,2023-10-03,2023-08-30,960,2.6470588235294117
4207257226615,3,250.0,250.0,250.0,250.0,0.0,9.5,22.5,1.0,2023-08-04,2023-07-04,1020,2.9032258064516125
4222659351920,3,250.0,750.0,583.3333333333334,750.0,288.67513459481285,2.3333333333333335,3.0,1.0,2023-08-17,2023-05-05,1007,0.8653846153846153
4245611628809,3,250.0,1500.0,833.3333333333334,750.0,629.1528696058958,-33.0,1.0,0.3333333333333333,2024-07-03,2023-07-18,686,0.25641025641025644
4255837147427,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,-16.0,1.0,0.6666666666666666,2023-05-22,2023-04-24,1094,3.2142857142857144
4258769579662,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2023-10-26,2023-08-02,937,1.0588235294117647
4278559155908,3,250.0,250.0,250.0,250.0,0.0,-16.0,1.0,0.6666666666666666,2023-04-27,2023-04-10,1119,5.294117647058823
4281864310481,3,250.0,250.0,250.0,250.0,0.0,-16.0,1.0,0.6666666666666666,2024-01-30,2023-03-15,841,0.28037383177570097
4282054900974,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,-13.666666666666666,8.0,0.6666666666666666,2023-06-30,2023-06-19,1055,8.181818181818182
4298132273543,3,250.0,1500.0,833.3333333333334,750.0,629.1528696058958,-50.0,-50.0,0.0,2026-02-10,2022-08-22,99,0.07097791798107256
4298438251427,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2023-11-01,2023-10-05,931,3.333333333333333
4303789704250,3,250.0,750.0,416.6666666666667,250.0,288.6751345948129,-16.0,1.0,0.6666666666666666,2023-12-26,2023-12-08,876,5.0
4317380776077,3,250.0,250.0,250.0,250.0,0.0,3.3333333333333335,8.0,1.0,2023-08-23,2023-08-02,1001,4.285714285714286
4317492487504,3,250.0,750.0,583.3333333333334,750.0,288.67513459481285,1.6666666666666667,3.0,1.0,2023-06-26,2023-05-31,1059,3.4615384615384612
4321836755294,3,250.0,250.0,250.0,250.0,0.0,-13.666666666666666,8.0,0.6666666666666666,2023-08-29,2023-07-25,995,2.571428571428571
4327386587278,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2023-07-18,2023-06-20,1037,3.2142857142857144
4345462178038,3,250.0,250.0,250.0,250.0,0.0,3333368.3333333335,5000030.0,1.0,2024-01-17,2023-11-25,854,1.6981132075471699
4356695913206,3,250.0,750.0,416.6666666666667,250.0,288.6751345948129,1.6666666666666667,3.0,1.0,2023-08-08,2023-06-28,1016,2.1951219512195124
4378257669280,3,250.0,1500.0,833.3333333333334,750.0,629.1528696058958,2.3333333333333335,5.0,1.0,2023-03-28,2023-02-14,1149,2.142857142857143
4380804824278,3,250.0,750.0,416.6666666666667,250.0,288.6751345948129,-33.0,1.0,0.3333333333333333,2025-03-19,2023-08-08,427,0.15280135823429541
4381733104105,3,250.0,250.0,250.0,250.0,0.0,2.3333333333333335,5.0,1.0,2024-05-20,2023-07-11,730,0.28662420382165604
4400548519715,3,250.0,750.0,583.3333333333334,750.0,288.67513459481285,1.6666666666666667,3.0,1.0,2023-12-05,2023-10-03,897,1.4285714285714286
4425979962796,3,250.0,250.0,250.0,250.0,0.0,-50.0,-50.0,0.0,2023-08-22,2023-08-07,1002,6.0
4432717900919,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,-16.0,1.0,0.6666666666666666,2023-04-05,2023-02-13,1141,1.7647058823529411
4435839102587,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,-16.0,1.0,0.6666666666666666,2024-04-09,2022-06-09,771,0.13432835820895522
4464088694711,3,250.0,250.0,250.0,250.0,0.0,-12.333333333333334,8.0,0.6666666666666666,2023-10-17,2023-09-27,946,4.5
4479319016614,3,250.0,750.0,583.3333333333334,750.0,288.67513459481285,-13.666666666666666,8.0,0.6666666666666666,2024-01-22,2023-11-21,849,1.4516129032258063
4488133628930,2,250.0,250.0,250.0,250.0,0.0,-50.0,-50.0,0.0,2023-04-17,2023-04-17,1129,2.0
4489540354464,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,2.3333333333333335,3.0,1.0,2022-11-11,2022-10-14,1286,3.2142857142857144
4491669849530,3,250.0,250.0,250.0,250.0,0.0,-15.333333333333334,3.0,0.6666666666666666,2023-08-22,2023-08-15,1002,12.857142857142858
4496278645174,3,250.0,250.0,250.0,250.0,0.0,-16.0,1.0,0.6666666666666666,2023-12-07,2023-11-20,895,5.294117647058823
4497703582300,3,250.0,1500.0,1083.3333333333333,1500.0,721.6878364870322,1.0,1.0,1.0,2023-12-04,2023-10-17,898,1.875
4502441770570,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2023-09-04,2023-07-18,989,1.875
4510700062886,3,250.0,250.0,250.0,250.0,0.0,2.3333333333333335,3.0,1.0,2023-10-03,2023-09-21,960,7.5
4527520852383,3,250.0,750.0,583.3333333333334,750.0,288.67513459481285,1.6666666666666667,3.0,1.0,2023-03-30,2023-03-21,1147,10.0
4531994701235,3,250.0,250.0,250.0,250.0,0.0,7.0,8.0,1.0,2023-10-30,2023-09-11,933,1.836734693877551
4547950138913,3,250.0,1500.0,1083.3333333333333,1500.0,721.6878364870322,1.6666666666666667,3.0,1.0,2023-10-23,2023-08-31,940,1.6981132075471699
4550704543385,3,750.0,750.0,750.0,750.0,0.0,-14.0,5.0,0.6666666666666666,2023-11-24,2023-11-06,908,5.0
4558439652344,3,250.0,750.0,416.6666666666667,250.0,288.6751345948129,-16.0,1.0,0.6666666666666666,2024-04-09,2023-07-14,771,0.3333333333333333
4574240968398,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2023-05-30,2023-05-08,1086,4.090909090909091
4576548137449,3,250.0,250.0,250.0,250.0,0.0,-33.0,1.0,0.3333333333333333,2023-02-27,2023-02-03,1178,3.75
4582310197599,1,250.0,250.0,250.0,250.0,,1.0,1.0,1.0,2023-06-17,2023-06-17,1068,1.0
4584854108142,3,250.0,750.0,583.3333333333334,750.0,288.67513459481285,1666682.0,5000030.0,1.0,2023-02-28,2023-02-10,1177,5.0
4625961542302,3,250.0,750.0,583.3333333333334,750.0,288.67513459481285,1.6666666666666667,3.0,1.0,2023-09-11,2023-09-04,982,12.857142857142858
4627689844675,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2023-11-09,2023-10-17,923,3.913043478260869
4635570466596,3,250.0,250.0,250.0,250.0,0.0,-50.0,-50.0,0.0,2023-10-26,2023-10-03,937,3.913043478260869
4642606639857,3,250.0,250.0,250.0,250.0,0.0,-15.333333333333334,3.0,0.6666666666666666,2023-11-09,2023-09-30,923,2.25
4643673021637,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2024-03-25,2024-02-29,786,3.5999999999999996
4652127379468,3,250.0,1500.0,833.3333333333334,750.0,629.1528696058958,-50.0,-50.0,0.0,2025-02-02,2024-08-05,472,0.4972375690607735
4658933724223,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2023-06-29,2023-05-29,1056,2.9032258064516125
4665435925514,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,1.0,1.0,1.0,2023-10-26,2023-09-20,937,2.5
4668205881977,3,250.0,750.0,416.6666666666667,250.0,288.67513459481285,3.0,5.0,1.0,2023-12-08,2023-11-24,894,6.428571428571429
4681394383909,3,250.0,250.0,250.0,250.0,0.0,-50.0,-50.0,0.0,2022-07-18,2022-07-04,1402,6.428571428571429
4685850437038,3,250.0,250.0,250.0,250.0,0.0,-32.333333333333336,3.0,0.3333333333333333,2024-07-23,2022-08-12,666,0.12658227848101267
4691490285948,3,250.0,750.0,416.6666666666667,250.0,288.6751345948129,1.6666666666666667,3.0,1.0,2023-11-24,2023-10-26,908,3.103448275862069
4694453544397,3,250.0,1500.0,666.6666666666666,250.0,721.6878364870322,-16.0,1.0,0.6666666666666666,2023-08-31,2023-08-15,993,5.625
4718608510411,2,250.0,250.0,250.0,250.0,0.0,26.5,45.0,1.0,2023-12-05,2023-11-28,897,8.571428571428571
4721997849292,3,250.0,250.0,250.0,250.0,0.0,1.6666666666666667,3.0,1.0,2023-08-17,2023-06-15,1007,1.4285714285714286
4727099961317,3,250.0,750.0,583.3333333333334,750.0,288.6751345948129,1.6666666666666667,3.0,1.0,2023-07-28,2023-07-18,1027,9.0
4737048292298,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2024-09-13,2024-07-31,614,2.0454545454545454
4738733770114,3,250.0,250.0,250.0,250.0,0.0,-50.0,-50.0,0.0,2023-09-21,2023-09-08,972,6.9230769230769225
4748375418938,3,250.0,250.0,250.0,250.0,0.0,1.0,1.0,1.0,2023-07-31,2023-07-13,1024,5.0
4749080428197,3,250.0,250.0,250.0,250.0,0.0,5.666666666666667,8.0,1.0,2022-09-15,2022-08-31,1343,6.0
4761802798060,3,250.0,250.0,250.0,250.0,0.0,-33.0,1.0,0.3333333333333333,2024-08-06,2023-10-11,652,0.3
4781488276256,3,250.0,250.0,250.0,250.0,0.0,-32.333333333333336,3.0,0.3333333333333333,2023-08-14,2023-06-22,1010,1.6981132075471699
4789692918764,3,250.0,250.0,250.0,250.0,0.0,-33.0,1.0,0.3333333333333333,2024-03-04,2023-11-20,807,0.8571428571428571
